"","Region","ZoneSubzone","CFRG_SS","SiteSeries","Standard","Suitability","PreferredAcceptable","Species","FN1","FN2","FN3","FN4","FN5","FN6","Flag"
"9100","Prince George","ESSFwk2","05","05",81114,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"9101","Prince George","ESSFwk2","05","05",81114,1,"P","Se",NA,NA,NA,NA,NA,NA,0
"9102","Prince George","ESSFwk2","06","06",81115,1,"P","Bl",1,32,NA,NA,NA,NA,0
"9103","Prince George","ESSFwk2","06","06",81115,1,"P","Se",1,32,NA,NA,NA,NA,0
"9104","Prince George","ICHmm","01","01",81116,0,"X","At",900,NA,NA,NA,NA,NA,0
"9105","Prince George","ICHmm","01","01",81116,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"9106","Prince George","ICHmm","01","01",81116,1,"P","Fd",NA,NA,NA,NA,NA,NA,0
"9107","Prince George","ICHmm","01","01",81116,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"9108","Prince George","ICHmm","01","01",81116,1,"P","Sx",35,NA,NA,NA,NA,NA,0
"9109","Prince George","ICHmm","01","01",81116,2,"A","Bl",29,NA,NA,NA,NA,NA,0
"9110","Prince George","ICHmm","01","01",81116,2,"P","Cw",NA,NA,NA,NA,NA,NA,0
"9111","Prince George","ICHmm","01","01",81116,2,"A","Hw",NA,NA,NA,NA,NA,NA,0
"9112","Prince George","ICHmm","02","02",81117,0,"X","At",901,NA,NA,NA,NA,NA,0
"9113","Prince George","ICHmm","02","02",81117,0,"X","Ep",901,NA,NA,NA,NA,NA,0
"9114","Prince George","ICHmm","02","02",81117,1,"P","Fd",NA,NA,NA,NA,NA,NA,0
"9115","Prince George","ICHmm","02","02",81117,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"9116","Prince George","ICHmm","02","02",81117,2,"A","Hw",NA,NA,NA,NA,NA,NA,0
"9117","Prince George","ICHmm","02","02",81117,3,"X","Bl",29,NA,NA,NA,NA,NA,0
"9118","Prince George","ICHmm","02","02",81117,3,"A","Cw",NA,NA,NA,NA,NA,NA,0
"9119","Prince George","ICHmm","02","02",81117,3,"A","Sx",NA,NA,NA,NA,NA,NA,0
"9120","Prince George","ICHmm","03","03",81118,0,"X","At",900,NA,NA,NA,NA,NA,0
"9121","Prince George","ICHmm","03","03",81118,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"9122","Prince George","ICHmm","03","03",81118,1,"P","Fd",NA,NA,NA,NA,NA,NA,0
"9123","Prince George","ICHmm","03","03",81118,1,"P","Hw",NA,NA,NA,NA,NA,NA,0
"9124","Prince George","ICHmm","03","03",81118,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"9125","Prince George","ICHmm","03","03",81118,2,"A","Bl",29,NA,NA,NA,NA,NA,0
"9126","Prince George","ICHmm","03","03",81118,2,"P","Sx",NA,NA,NA,NA,NA,NA,0
"9127","Prince George","ICHmm","03","03",81118,3,"A","Cw",NA,NA,NA,NA,NA,NA,0
"9128","Prince George","ICHmm","04","04",81119,0,"X","Act",901,NA,NA,NA,NA,NA,0
"9129","Prince George","ICHmm","04","04",81119,0,"X","At",900,NA,NA,NA,NA,NA,0
"9130","Prince George","ICHmm","04","04",81119,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"9131","Prince George","ICHmm","04","04",81119,1,"P","Cw",32,NA,NA,NA,NA,NA,0
"9132","Prince George","ICHmm","04","04",81119,1,"P","Hw",32,NA,NA,NA,NA,NA,0
"9133","Prince George","ICHmm","04","04",81119,1,"P","Sx",35,NA,NA,NA,NA,NA,0
"9134","Prince George","ICHmm","04","04",81119,2,"A","Bl",29,NA,NA,NA,NA,NA,0
"9135","Prince George","ICHmm","04","04",81119,2,"P","Fd",32,NA,NA,NA,NA,NA,0
"9136","Prince George","ICHmm","04","04",81119,2,"A","Pl",NA,NA,NA,NA,NA,NA,0
"9137","Prince George","ICHmm","04","04",81119,3,"A","Pw",31,NA,NA,NA,NA,NA,0
"9138","Prince George","ICHmm","05","05",81120,0,"X","Act",900,NA,NA,NA,NA,NA,0
"9139","Prince George","ICHmm","05","05",81120,0,"X","At",900,NA,NA,NA,NA,NA,0
"9140","Prince George","ICHmm","05","05",81120,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"9141","Prince George","ICHmm","05","05",81120,1,"P","Cw",32,NA,NA,NA,NA,NA,0
"9142","Prince George","ICHmm","05","05",81120,1,"P","Hw",32,NA,NA,NA,NA,NA,0
"9143","Prince George","ICHmm","05","05",81120,1,"P","Sx",35,NA,NA,NA,NA,NA,0
"9144","Prince George","ICHmm","05","05",81120,2,"A","Bl",29,NA,NA,NA,NA,NA,0
"9145","Prince George","ICHmm","05","05",81120,2,"P","Fd",1,32,NA,NA,NA,NA,0
"9146","Prince George","ICHmm","05","05",81120,2,"A","Pl",1,NA,NA,NA,NA,NA,0
"9147","Prince George","ICHmm","06","06",81121,0,"X","Act",900,NA,NA,NA,NA,NA,0
"9148","Prince George","ICHmm","06","06",81121,1,"P","Cw",1,32,NA,NA,NA,NA,0
"9149","Prince George","ICHmm","06","06",81121,1,"P","Hw",1,32,NA,NA,NA,NA,0
"9150","Prince George","ICHmm","06","06",81121,1,"P","Pl",1,NA,NA,NA,NA,NA,0
"9151","Prince George","ICHmm","06","06",81121,1,"P","Sx",1,32,35,NA,NA,NA,0
"9152","Prince George","ICHmm","06","06",81121,2,"A","Bl",1,29,NA,NA,NA,NA,0
"9153","Prince George","ICHmm","07*","07",81122,1,"P","Pl",1,NA,NA,NA,NA,NA,0
"9154","Prince George","ICHmm","07*","07",81122,1,"P","Sb",1,NA,NA,NA,NA,NA,0
"9155","Prince George","ICHmm","07*","07",81122,1,"P","Sx",1,32,35,NA,NA,NA,0
"9156","Prince George","ICHmm","08*","08",81123,1,"P","Cw",1,32,NA,NA,NA,NA,0
"9157","Prince George","ICHmm","08*","08",81123,1,"P","Hw",1,32,NA,NA,NA,NA,0
"9158","Prince George","ICHmm","08*","08",81123,1,"P","Sx",1,32,35,NA,NA,NA,0
"9159","Prince George","ICHmm","08*","08",81123,2,"A","Bl",1,29,32,NA,NA,NA,0
"9160","Prince George","ICHmm","08*","08",81123,2,"A","Pl",1,NA,NA,NA,NA,NA,0
"9161","Prince George","ICHvk2","01","01",81124,0,"X","Act",901,NA,NA,NA,NA,NA,0
"9162","Prince George","ICHvk2","01","01",81124,0,"X","At",900,NA,NA,NA,NA,NA,0
"9163","Prince George","ICHvk2","01","01",81124,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"9164","Prince George","ICHvk2","01","01",81124,1,"P","Sx",35,NA,NA,NA,NA,NA,0
"9165","Prince George","ICHvk2","01","01",81124,2,"A","Bl",NA,NA,NA,NA,NA,NA,0
"9166","Prince George","ICHvk2","01","01",81124,2,"P","Cw",32,37,NA,NA,NA,NA,0
"9167","Prince George","ICHvk2","01","01",81124,2,"P","Fd",3,9,32,NA,NA,NA,0
"9168","Prince George","ICHvk2","01","01",81124,2,"A","Pl",34,NA,NA,NA,NA,NA,0
"9169","Prince George","ICHvk2","01","01",81124,3,"X","Hw",32,37,NA,NA,NA,NA,0
"9170","Prince George","ICHvk2","02*","02",81125,1,"P","Fd",NA,NA,NA,NA,NA,NA,0
"9171","Prince George","ICHvk2","02*","02",81125,1,"P","Hw",37,NA,NA,NA,NA,NA,0
"9172","Prince George","ICHvk2","02*","02",81125,2,"A","Pl",34,NA,NA,NA,NA,NA,0
"9173","Prince George","ICHvk2","02*","02",81125,3,"A","Cw",37,NA,NA,NA,NA,NA,0
"9174","Prince George","ICHvk2","02*","02",81125,3,"A","Sx",35,NA,NA,NA,NA,NA,0
"9175","Prince George","ICHvk2","03","03",81126,0,"X","At",901,NA,NA,NA,NA,NA,0
"9176","Prince George","ICHvk2","03","03",81126,0,"X","Ep",901,NA,NA,NA,NA,NA,0
"9177","Prince George","ICHvk2","03","03",81126,1,"P","Fd",NA,NA,NA,NA,NA,NA,0
"9178","Prince George","ICHvk2","03","03",81126,2,"P","Pl",34,NA,NA,NA,NA,NA,0
"9179","Prince George","ICHvk2","03","03",81126,3,"X","Bl",NA,NA,NA,NA,NA,NA,0
"9180","Prince George","ICHvk2","03","03",81126,3,"A","Cw",37,NA,NA,NA,NA,NA,0
"9181","Prince George","ICHvk2","03","03",81126,3,"X","Hw",37,NA,NA,NA,NA,NA,0
"9182","Prince George","ICHvk2","03","03",81126,3,"A","Sx",35,NA,NA,NA,NA,NA,0
"9183","Prince George","ICHvk2","04","04",81127,0,"X","Act",901,NA,NA,NA,NA,NA,0
"9184","Prince George","ICHvk2","04","04",81127,0,"X","At",900,NA,NA,NA,NA,NA,0
"9185","Prince George","ICHvk2","04","04",81127,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"9186","Prince George","ICHvk2","04","04",81127,1,"P","Sx",35,NA,NA,NA,NA,NA,0
"9187","Prince George","ICHvk2","04","04",81127,2,"A","Bl",NA,NA,NA,NA,NA,NA,0
"9188","Prince George","ICHvk2","04","04",81127,2,"P","Cw",37,NA,NA,NA,NA,NA,0
"9189","Prince George","ICHvk2","04","04",81127,2,"P","Fd",3,NA,NA,NA,NA,NA,0
"9190","Prince George","ICHvk2","04","04",81127,2,"A","Pl",34,NA,NA,NA,NA,NA,0
"9191","Prince George","ICHvk2","04","04",81127,3,"X","Hw",37,NA,NA,NA,NA,NA,0
"9192","Prince George","ICHvk2","05","05",81128,0,"X","Act",901,NA,NA,NA,NA,NA,0
"9193","Prince George","ICHvk2","05","05",81128,0,"X","Ep",901,NA,NA,NA,NA,NA,0
"9194","Prince George","ICHvk2","05","05",81128,1,"P","Bl",1,NA,NA,NA,NA,NA,0
"9195","Prince George","ICHvk2","05","05",81128,1,"P","Sx",1,32,35,NA,NA,NA,0
"9196","Prince George","ICHvk2","05","05",81128,2,"A","Pl",1,34,NA,NA,NA,NA,0
"9197","Prince George","ICHvk2","05","05",81128,3,"A","Cw",32,37,NA,NA,NA,NA,0
"9198","Prince George","ICHvk2","05","05",81128,3,"X","Hw",32,37,NA,NA,NA,NA,0
"9199","Prince George","ICHvk2","06*","06",81129,0,"X","Act",901,NA,NA,NA,NA,NA,0
"9200","Prince George","ICHvk2","06*","06",81129,1,"P","Bl",1,NA,NA,NA,NA,NA,0
"9201","Prince George","ICHvk2","06*","06",81129,1,"P","Sx",1,32,35,NA,NA,NA,0
"9202","Prince George","ICHvk2","06*","06",81129,2,"P","Cw",1,32,37,NA,NA,NA,0
"9203","Prince George","ICHvk2","06*","06",81129,2,"A","Pl",1,34,NA,NA,NA,NA,0
"9204","Prince George","ICHvk2","06*","06",81129,3,"X","Hw",1,32,37,NA,NA,NA,0
"9205","Prince George","ICHvk2","07*","07",81130,1,"P","Pl",1,34,NA,NA,NA,NA,0
"9206","Prince George","ICHvk2","07*","07",81130,3,"A","Sb",NA,NA,NA,NA,NA,NA,0
"9207","Prince George","ICHvk2","07*","07",81130,3,"A","Sx",1,32,35,NA,NA,NA,0
"9208","Prince George","ICHwk1","01","01",81131,1,"P","Cw",NA,NA,NA,NA,NA,NA,0
"9209","Prince George","ICHwk1","01","01",81131,1,"P","Fd",9,14,NA,NA,NA,NA,0
"9210","Prince George","ICHwk1","01","01",81131,1,"P","Hw",NA,NA,NA,NA,NA,NA,0
"9211","Prince George","ICHwk1","01","01",81131,1,"P","Sx",NA,NA,NA,NA,NA,NA,0
"9212","Prince George","ICHwk1","01","01",81131,2,"A","Bl",10,13,NA,NA,NA,NA,0
"9213","Prince George","ICHwk1","01","01",81131,3,"X","Lw",9,14,23,32,NA,NA,0
"9214","Prince George","ICHwk1","01","01",81131,3,"X","Pl",23,34,NA,NA,NA,NA,0
"9215","Prince George","ICHwk1","01","01",81131,3,"A","Pw",31,NA,NA,NA,NA,NA,0
"9216","Prince George","ICHwk1","02","02",999,0,"X","X",NA,NA,NA,NA,NA,NA,0
"9217","Prince George","ICHwk1","03","03",81132,1,"P","Fd",NA,NA,NA,NA,NA,NA,0
"9218","Prince George","ICHwk1","03","03",81132,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"9219","Prince George","ICHwk1","03","03",81132,3,"X","Bl",NA,NA,NA,NA,NA,NA,0
"9220","Prince George","ICHwk1","03","03",81132,3,"A","Cw",NA,NA,NA,NA,NA,NA,0
"9221","Prince George","ICHwk1","03","03",81132,3,"X","Hw",NA,NA,NA,NA,NA,NA,0
"9222","Prince George","ICHwk1","03","03",81132,3,"A","Pw",31,NA,NA,NA,NA,NA,0
"9223","Prince George","ICHwk1","03","03",81132,3,"A","Sx",NA,NA,NA,NA,NA,NA,0
"9224","Prince George","ICHwk1","04","04",81133,1,"P","Fd",9,14,NA,NA,NA,NA,0
"9225","Prince George","ICHwk1","04","04",81133,2,"P","Sx",10,13,NA,NA,NA,NA,0
"9226","Prince George","ICHwk1","04","04",81133,3,"X","Bl",10,13,NA,NA,NA,NA,0
"9227","Prince George","ICHwk1","04","04",81133,3,"A","Cw",NA,NA,NA,NA,NA,NA,0
"9228","Prince George","ICHwk1","04","04",81133,3,"X","Hw",NA,NA,NA,NA,NA,NA,0
"9229","Prince George","ICHwk1","04","04",81133,3,"X","Lw",9,14,23,32,NA,NA,0
"9230","Prince George","ICHwk1","04","04",81133,3,"X","Pl",23,34,NA,NA,NA,NA,0
"9231","Prince George","ICHwk1","04","04",81133,3,"A","Pw",31,NA,NA,NA,NA,NA,0
"9232","Prince George","ICHwk1","05","05",81134,1,"P","Cw",32,NA,NA,NA,NA,NA,0
"9233","Prince George","ICHwk1","05","05",81134,1,"P","Sx",NA,NA,NA,NA,NA,NA,0
"9234","Prince George","ICHwk1","05","05",81134,2,"A","Bl",NA,NA,NA,NA,NA,NA,0
"9235","Prince George","ICHwk1","05","05",81134,2,"A","Fd",1,9,14,32,NA,NA,0
"9236","Prince George","ICHwk1","05","05",81134,2,"A","Hw",32,NA,NA,NA,NA,NA,0
"9237","Prince George","ICHwk1","05","05",81134,2,"X","Lw",1,9,14,23,32,NA,0
"9238","Prince George","ICHwk1","05","05",81134,3,"X","Pl",23,34,NA,NA,NA,NA,0
"9239","Prince George","ICHwk1","05","05",81134,3,"A","Pw",31,NA,NA,NA,NA,NA,0
"9240","Prince George","ICHwk1","06","06",81135,1,"P","Bl",1,NA,NA,NA,NA,NA,0
"9241","Prince George","ICHwk1","06","06",81135,1,"P","Cw",1,32,NA,NA,NA,NA,0
"9242","Prince George","ICHwk1","06","06",81135,1,"P","Sx",1,NA,NA,NA,NA,NA,0
"9243","Prince George","ICHwk1","06","06",81135,2,"A","Hw",1,32,NA,NA,NA,NA,0
"9244","Prince George","ICHwk1","06","06",81135,3,"X","Pl",1,23,34,NA,NA,NA,0
"9245","Prince George","ICHwk1","06","06",81135,3,"A","Pw",1,31,NA,NA,NA,NA,0
"9246","Prince George","ICHwk1","07","07",81136,1,"P","Cw",1,32,NA,NA,NA,NA,0
"9247","Prince George","ICHwk1","07","07",81136,1,"P","Sx",NA,NA,NA,NA,NA,NA,0
"9248","Prince George","ICHwk1","07","07",81136,2,"A","Bl",1,NA,NA,NA,NA,NA,0
"9249","Prince George","ICHwk1","07","07",81136,2,"A","Hw",1,32,NA,NA,NA,NA,0
"9250","Prince George","ICHwk1","07","07",81136,3,"A","Pw",1,31,NA,NA,NA,NA,0
"9251","Prince George","ICHwk1","08","08",81137,1,"P","Cw",1,32,NA,NA,NA,NA,0
"9252","Prince George","ICHwk1","08","08",81137,1,"P","Hw",1,32,NA,NA,NA,NA,0
"9253","Prince George","ICHwk1","08","08",81137,1,"P","Sx",1,NA,NA,NA,NA,NA,0
"9254","Prince George","ICHwk1","08","08",81137,2,"A","Bl",1,NA,NA,NA,NA,NA,0
"9255","Prince George","ICHwk1","08","08",81137,3,"X","Pl",23,34,NA,NA,NA,NA,0
"9256","Prince George","ICHwk1","09","09",999,0,"X","X",NA,NA,NA,NA,NA,NA,0
"9257","Prince George","ICHwk3","01","01",81138,0,"X","Act",901,NA,NA,NA,NA,NA,0
"9258","Prince George","ICHwk3","01","01",81138,0,"X","At",900,NA,NA,NA,NA,NA,0
"9259","Prince George","ICHwk3","01","01",81138,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"9260","Prince George","ICHwk3","01","01",81138,1,"P","Cw",37,NA,NA,NA,NA,NA,0
"9261","Prince George","ICHwk3","01","01",81138,1,"P","Sx",NA,NA,NA,NA,NA,NA,0
"9262","Prince George","ICHwk3","01","01",81138,2,"A","Bl",29,NA,NA,NA,NA,NA,0
"9263","Prince George","ICHwk3","01","01",81138,2,"P","Fd",32,NA,NA,NA,NA,NA,0
"9264","Prince George","ICHwk3","01","01",81138,2,"A","Hw",37,NA,NA,NA,NA,NA,0
"9265","Prince George","ICHwk3","01","01",81138,2,"A","Pl",34,NA,NA,NA,NA,NA,0
"9266","Prince George","ICHwk3","02*","02",81139,1,"P","Pl",34,NA,NA,NA,NA,NA,0
"9267","Prince George","ICHwk3","02*","02",81139,2,"P","Hw",37,NA,NA,NA,NA,NA,0
"9268","Prince George","ICHwk3","02*","02",81139,3,"A","Sx",NA,NA,NA,NA,NA,NA,0
"9269","Prince George","ICHwk3","03","03",81140,0,"X","At",901,NA,NA,NA,NA,NA,0
"9270","Prince George","ICHwk3","03","03",81140,0,"X","Ep",901,NA,NA,NA,NA,NA,0
"9271","Prince George","ICHwk3","03","03",81140,1,"P","Fd",NA,NA,NA,NA,NA,NA,0
"9272","Prince George","ICHwk3","03","03",81140,2,"A","Hw",37,NA,NA,NA,NA,NA,0
"9273","Prince George","ICHwk3","03","03",81140,2,"P","Pl",34,NA,NA,NA,NA,NA,0
"9274","Prince George","ICHwk3","03","03",81140,3,"X","Bl",29,NA,NA,NA,NA,NA,0
"9275","Prince George","ICHwk3","03","03",81140,3,"A","Cw",37,NA,NA,NA,NA,NA,0
"9276","Prince George","ICHwk3","03","03",81140,3,"A","Sx",NA,NA,NA,NA,NA,NA,0
"9277","Prince George","ICHwk3","04","04",81141,0,"X","At",900,NA,NA,NA,NA,NA,0
"9278","Prince George","ICHwk3","04","04",81141,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"9279","Prince George","ICHwk3","04","04",81141,1,"P","Fd",NA,NA,NA,NA,NA,NA,0
"9280","Prince George","ICHwk3","04","04",81141,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"9281","Prince George","ICHwk3","04","04",81141,2,"A","Hw",37,NA,NA,NA,NA,NA,0
"9282","Prince George","ICHwk3","04","04",81141,3,"X","Bl",29,NA,NA,NA,NA,NA,0
"9283","Prince George","ICHwk3","04","04",81141,3,"A","Cw",37,NA,NA,NA,NA,NA,0
"9284","Prince George","ICHwk3","04","04",81141,3,"A","Sx",NA,NA,NA,NA,NA,NA,0
"9285","Prince George","ICHwk3","05","05",81142,0,"X","Act",900,NA,NA,NA,NA,NA,0
"9286","Prince George","ICHwk3","05","05",81142,0,"X","At",900,NA,NA,NA,NA,NA,0
"9287","Prince George","ICHwk3","05","05",81142,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"9288","Prince George","ICHwk3","05","05",81142,1,"P","Cw",32,37,NA,NA,NA,NA,0
"9289","Prince George","ICHwk3","05","05",81142,1,"P","Fd",1,32,NA,NA,NA,NA,0
"9290","Prince George","ICHwk3","05","05",81142,1,"P","Sx",35,NA,NA,NA,NA,NA,0
"9291","Prince George","ICHwk3","05","05",81142,2,"A","Bl",29,NA,NA,NA,NA,NA,0
"9292","Prince George","ICHwk3","05","05",81142,2,"A","Pl",34,NA,NA,NA,NA,NA,0
"9293","Prince George","ICHwk3","05","05",81142,3,"X","Hw",32,37,NA,NA,NA,NA,0
"9294","Prince George","ICHwk3","06","06",81143,0,"X","Act",900,NA,NA,NA,NA,NA,0
"9295","Prince George","ICHwk3","06","06",81143,0,"X","At",900,NA,NA,NA,NA,NA,0
"9296","Prince George","ICHwk3","06","06",81143,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"9297","Prince George","ICHwk3","06","06",81143,1,"P","Cw",32,37,NA,NA,NA,NA,0
"9298","Prince George","ICHwk3","06","06",81143,1,"P","Sx",1,32,35,NA,NA,NA,0
"9299","Prince George","ICHwk3","06","06",81143,2,"A","Bl",1,29,32,NA,NA,NA,0
"9300","Prince George","ICHwk3","06","06",81143,2,"A","Pl",1,34,NA,NA,NA,NA,0
"9301","Prince George","ICHwk3","06","06",81143,3,"X","Hw",32,37,NA,NA,NA,NA,0
"9302","Prince George","ICHwk3","07*","07",81144,0,"X","Act",901,NA,NA,NA,NA,NA,0
"9303","Prince George","ICHwk3","07*","07",81144,0,"X","At",900,NA,NA,NA,NA,NA,0
"9304","Prince George","ICHwk3","07*","07",81144,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"9305","Prince George","ICHwk3","07*","07",81144,1,"P","Pl",1,34,NA,NA,NA,NA,0
"9306","Prince George","ICHwk3","07*","07",81144,2,"A","Hw",32,37,NA,NA,NA,NA,0
"9307","Prince George","ICHwk3","07*","07",81144,2,"P","Sx",1,32,35,NA,NA,NA,0
"9308","Prince George","ICHwk3","07*","07",81144,3,"A","Cw",32,37,NA,NA,NA,NA,0
"9309","Prince George","ICHwk3","08*","08",81145,0,"X","Act",901,NA,NA,NA,NA,NA,0
"9310","Prince George","ICHwk3","08*","08",81145,1,"P","Cw",1,32,37,NA,NA,NA,0
"9311","Prince George","ICHwk3","08*","08",81145,1,"P","Sx",1,32,35,NA,NA,NA,0
"9312","Prince George","ICHwk3","08*","08",81145,2,"A","Bl",1,29,32,NA,NA,NA,0
"9313","Prince George","ICHwk3","08*","08",81145,2,"A","Hw",1,32,37,NA,NA,NA,0
"9314","Prince George","ICHwk3","09*","09",81146,1,"P","Pl",1,34,NA,NA,NA,NA,0
"9315","Prince George","ICHwk3","09*","09",81146,2,"A","Bl",1,29,32,NA,NA,NA,0
"9316","Prince George","ICHwk3","09*","09",81146,3,"X","Sb",NA,NA,NA,NA,NA,NA,0
"9317","Prince George","ICHwk4","01","01",81147,0,"X","Act",901,NA,NA,NA,NA,NA,0
"9318","Prince George","ICHwk4","01","01",81147,0,"X","At",900,NA,NA,NA,NA,NA,0
"9319","Prince George","ICHwk4","01","01",81147,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"9320","Prince George","ICHwk4","01","01",81147,1,"P","Fd",NA,NA,NA,NA,NA,NA,0
"9321","Prince George","ICHwk4","01","01",81147,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"9322","Prince George","ICHwk4","01","01",81147,1,"P","Sx",NA,NA,NA,NA,NA,NA,0
"9323","Prince George","ICHwk4","01","01",81147,2,"A","Bl",NA,NA,NA,NA,NA,NA,0
"9324","Prince George","ICHwk4","01","01",81147,2,"P","Cw",37,NA,NA,NA,NA,NA,0
"9325","Prince George","ICHwk4","01","01",81147,2,"A","Hw",37,NA,NA,NA,NA,NA,0
"9326","Prince George","ICHwk4","02*","02",81148,0,"X","At",901,NA,NA,NA,NA,NA,0
"9327","Prince George","ICHwk4","02*","02",81148,1,"P","Fd",NA,NA,NA,NA,NA,NA,0
"9328","Prince George","ICHwk4","02*","02",81148,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"9329","Prince George","ICHwk4","02*","02",81148,3,"A","Bl",28,NA,NA,NA,NA,NA,0
"9330","Prince George","ICHwk4","02*","02",81148,3,"X","Hw",28,37,NA,NA,NA,NA,0
"9331","Prince George","ICHwk4","03*","03",81149,0,"X","At",901,NA,NA,NA,NA,NA,0
"9332","Prince George","ICHwk4","03*","03",81149,1,"P","Fd",NA,NA,NA,NA,NA,NA,0
"9333","Prince George","ICHwk4","03*","03",81149,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"9334","Prince George","ICHwk4","03*","03",81149,3,"X","Hw",28,37,NA,NA,NA,NA,0
"9335","Prince George","ICHwk4","03*","03",81149,3,"A","Sx",28,NA,NA,NA,NA,NA,0
"9336","Prince George","ICHwk4","04","04",81150,0,"X","At",901,NA,NA,NA,NA,NA,0
"9337","Prince George","ICHwk4","04","04",81150,1,"P","Fd",32,NA,NA,NA,NA,NA,0
"9338","Prince George","ICHwk4","04","04",81150,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"9339","Prince George","ICHwk4","04","04",81150,1,"P","Sx",28,NA,NA,NA,NA,NA,0
"9340","Prince George","ICHwk4","04","04",81150,2,"A","Bl",28,NA,NA,NA,NA,NA,0
"9341","Prince George","ICHwk4","04","04",81150,2,"A","Hw",32,NA,NA,NA,NA,NA,0
"9342","Prince George","ICHwk4","05","05",81151,0,"X","At",900,NA,NA,NA,NA,NA,0
"9343","Prince George","ICHwk4","05","05",81151,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"9344","Prince George","ICHwk4","05","05",81151,1,"P","Fd",NA,NA,NA,NA,NA,NA,0
"9345","Prince George","ICHwk4","05","05",81151,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"9346","Prince George","ICHwk4","05","05",81151,2,"A","Hw",37,NA,NA,NA,NA,NA,0
"9347","Prince George","ICHwk4","05","05",81151,3,"X","Bl",28,NA,NA,NA,NA,NA,0
"9348","Prince George","ICHwk4","05","05",81151,3,"A","Cw",28,37,NA,NA,NA,NA,0
"9349","Prince George","ICHwk4","05","05",81151,3,"A","Sx",28,NA,NA,NA,NA,NA,0
"9350","Prince George","ICHwk4","06","06",81152,0,"X","Act",900,NA,NA,NA,NA,NA,0
"9351","Prince George","ICHwk4","06","06",81152,0,"X","At",900,NA,NA,NA,NA,NA,0
"9352","Prince George","ICHwk4","06","06",81152,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"9353","Prince George","ICHwk4","06","06",81152,1,"P","Sx",32,NA,NA,NA,NA,NA,0
"9354","Prince George","ICHwk4","06","06",81152,2,"A","Bl",32,NA,NA,NA,NA,NA,0
"9355","Prince George","ICHwk4","06","06",81152,2,"P","Pl",NA,NA,NA,NA,NA,NA,0
"9356","Prince George","ICHwk4","06","06",81152,3,"X","Hw",27,32,37,NA,NA,NA,0
"9357","Prince George","ICHwk4","07","07",81153,0,"X","Act",900,NA,NA,NA,NA,NA,0
"9358","Prince George","ICHwk4","07","07",81153,0,"X","At",900,NA,NA,NA,NA,NA,0
"9359","Prince George","ICHwk4","07","07",81153,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"9360","Prince George","ICHwk4","07","07",81153,1,"P","Fd",1,32,NA,NA,NA,NA,0
"9361","Prince George","ICHwk4","07","07",81153,1,"P","Sx",NA,NA,NA,NA,NA,NA,0
"9362","Prince George","ICHwk4","07","07",81153,2,"A","Bl",NA,NA,NA,NA,NA,NA,0
"9363","Prince George","ICHwk4","07","07",81153,2,"P","Cw",32,37,NA,NA,NA,NA,0
"9364","Prince George","ICHwk4","07","07",81153,2,"A","Hw",32,37,NA,NA,NA,NA,0
"9365","Prince George","ICHwk4","07","07",81153,2,"A","Pl",NA,NA,NA,NA,NA,NA,0
"9366","Prince George","ICHwk4","08","08",81154,0,"X","Act",900,NA,NA,NA,NA,NA,0
"9367","Prince George","ICHwk4","08","08",81154,1,"P","Sx",1,32,NA,NA,NA,NA,0
"9368","Prince George","ICHwk4","08","08",81154,2,"A","Bl",1,32,NA,NA,NA,NA,0
"9369","Prince George","ICHwk4","08","08",81154,2,"P","Cw",1,32,37,NA,NA,NA,0
"9370","Prince George","ICHwk4","08","08",81154,2,"A","Pl",1,NA,NA,NA,NA,NA,0
"9371","Prince George","SBPSmc","01","01",81155,0,"X","At",901,NA,NA,NA,NA,NA,0
"9372","Prince George","SBPSmc","01","01",81155,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"9373","Prince George","SBPSmc","01","01",81155,3,"A","Sb",NA,NA,NA,NA,NA,NA,0
"9374","Prince George","SBPSmc","01","01",81155,3,"A","Sx",NA,NA,NA,NA,NA,NA,0
