"","Source","BGC","SS_NoSpace","Edatopic"
"12335","USA_2019","MHms_WA","MHms_WA/103","B2"
"12336","USA_2019","MHms_WA","MHms_WA/103","A2"
"12337","USA_2019","MHms_WA","MHms_WA/110","C5"
"12338","USA_2019","MHms_WA","MHms_WA/110","B5"
"12339","USA_2019","MHms_WA","MHms_WA/111","C6"
"12340","USA_2019","MHms_WA","MHms_WA/111","B6"
"12341","USA_2019","MHms_WA","MHms_WA/112","E5"
"12342","USA_2019","MHms_WA","MHms_WA/112","D5"
"12343","USA_2019","MHms_WA","MHms_WA/113","E6"
"12344","USA_2019","MHms_WA","MHms_WA/113","D6"
"12345","Add_2021","MHms_WA","MHms_WA/Ro","A0"
"12346","Add_2021","MHms_WA","MHms_WA/Ro","B0"
"12347","BECv13","MHmsp","MHmsp/h","E7"
"12348","BECv13","MHmsp","MHmsp/h","E6"
"12349","BECv13","MHmsp","MHmsp/h","E5"
"12350","BECv13","MHmsp","MHmsp/h","D7"
"12351","BECv13","MHmsp","MHmsp/h","D6"
"12352","BECv13","MHmsp","MHmsp/h","D5"
"12353","BECv13","MHmsp","MHmsp/h","C7"
"12354","BECv13","MHmsp","MHmsp/h","C6"
"12355","BECv13","MHmsp","MHmsp/h","C5"
"12356","BECv13","MHmsp","MHmsp/h","B7"
"12357","BECv13","MHmsp","MHmsp/h","B6"
"12358","BECv13","MHmsp","MHmsp/h","B5"
"12359","BECv13","MHmsp","MHmsp/h","A7"
"12360","BECv13","MHmsp","MHmsp/h","A6"
"12361","BECv13","MHmsp","MHmsp/h","A5"
"12362","BECv13","MHmsp","MHmsp/m","E4"
"12363","BECv13","MHmsp","MHmsp/m","E3"
"12364","BECv13","MHmsp","MHmsp/m","D4"
"12365","BECv13","MHmsp","MHmsp/m","D3"
"12366","BECv13","MHmsp","MHmsp/m","C4"
"12367","BECv13","MHmsp","MHmsp/m","C3"
"12368","BECv13","MHmsp","MHmsp/m","B4"
"12369","BECv13","MHmsp","MHmsp/m","B3"
"12370","BECv13","MHmsp","MHmsp/m","A4"
"12371","BECv13","MHmsp","MHmsp/m","A3"
"12372","BECv13","MHmsp","MHmsp/x","E2"
"12373","BECv13","MHmsp","MHmsp/x","E1"
"12374","BECv13","MHmsp","MHmsp/x","E0"
"12375","BECv13","MHmsp","MHmsp/x","D2"
"12376","BECv13","MHmsp","MHmsp/x","D1"
"12377","BECv13","MHmsp","MHmsp/x","D0"
"12378","BECv13","MHmsp","MHmsp/x","C2"
"12379","BECv13","MHmsp","MHmsp/x","C1"
"12380","BECv13","MHmsp","MHmsp/x","C0"
"12381","BECv13","MHmsp","MHmsp/x","B2"
"12382","BECv13","MHmsp","MHmsp/x","B1"
"12383","BECv13","MHmsp","MHmsp/x","B0"
"12384","BECv13","MHmsp","MHmsp/x","A2"
"12385","BECv13","MHmsp","MHmsp/x","A1"
"12386","BECv13","MHmsp","MHmsp/x","A0"
"12387","USA_2019","MHmsp_WA","MHmsp_WA/00","E7"
"12388","USA_2019","MHmsp_WA","MHmsp_WA/00","E6"
"12389","USA_2019","MHmsp_WA","MHmsp_WA/00","E5"
"12390","USA_2019","MHmsp_WA","MHmsp_WA/00","E4"
"12391","USA_2019","MHmsp_WA","MHmsp_WA/00","E3"
"12392","USA_2019","MHmsp_WA","MHmsp_WA/00","E2"
"12393","USA_2019","MHmsp_WA","MHmsp_WA/00","E1"
"12394","USA_2019","MHmsp_WA","MHmsp_WA/00","E0"
"12395","USA_2019","MHmsp_WA","MHmsp_WA/00","D7"
"12396","USA_2019","MHmsp_WA","MHmsp_WA/00","D6"
"12397","USA_2019","MHmsp_WA","MHmsp_WA/00","D5"
"12398","USA_2019","MHmsp_WA","MHmsp_WA/00","D4"
"12399","USA_2019","MHmsp_WA","MHmsp_WA/00","D3"
"12400","USA_2019","MHmsp_WA","MHmsp_WA/00","D2"
"12401","USA_2019","MHmsp_WA","MHmsp_WA/00","D1"
"12402","USA_2019","MHmsp_WA","MHmsp_WA/00","D0"
"12403","USA_2019","MHmsp_WA","MHmsp_WA/00","C7"
"12404","USA_2019","MHmsp_WA","MHmsp_WA/00","C6"
"12405","USA_2019","MHmsp_WA","MHmsp_WA/00","C5"
"12406","USA_2019","MHmsp_WA","MHmsp_WA/00","C4"
"12407","USA_2019","MHmsp_WA","MHmsp_WA/00","C3"
"12408","USA_2019","MHmsp_WA","MHmsp_WA/00","C2"
"12409","USA_2019","MHmsp_WA","MHmsp_WA/00","C1"
"12410","USA_2019","MHmsp_WA","MHmsp_WA/00","C0"
"12411","USA_2019","MHmsp_WA","MHmsp_WA/00","B7"
"12412","USA_2019","MHmsp_WA","MHmsp_WA/00","B6"
"12413","USA_2019","MHmsp_WA","MHmsp_WA/00","B5"
"12414","USA_2019","MHmsp_WA","MHmsp_WA/00","B4"
"12415","USA_2019","MHmsp_WA","MHmsp_WA/00","B3"
"12416","USA_2019","MHmsp_WA","MHmsp_WA/00","B2"
"12417","USA_2019","MHmsp_WA","MHmsp_WA/00","B1"
"12418","USA_2019","MHmsp_WA","MHmsp_WA/00","B0"
"12419","USA_2019","MHmsp_WA","MHmsp_WA/00","A7"
"12420","USA_2019","MHmsp_WA","MHmsp_WA/00","A6"
"12421","USA_2019","MHmsp_WA","MHmsp_WA/00","A5"
"12422","USA_2019","MHmsp_WA","MHmsp_WA/00","A4"
"12423","USA_2019","MHmsp_WA","MHmsp_WA/00","A3"
"12424","USA_2019","MHmsp_WA","MHmsp_WA/00","A2"
"12425","USA_2019","MHmsp_WA","MHmsp_WA/00","A1"
"12426","USA_2019","MHmsp_WA","MHmsp_WA/00","A0"
"12427","USA_2019","MHRFdm_OR","MHRFdm_OR/101","D4"
"12428","USA_2019","MHRFdm_OR","MHRFdm_OR/101","D3"
"12429","USA_2019","MHRFdm_OR","MHRFdm_OR/101","C4"
"12430","USA_2019","MHRFdm_OR","MHRFdm_OR/101","C3"
"12431","USA_2019","MHRFdm_OR","MHRFdm_OR/101","B4"
"12432","USA_2019","MHRFdm_OR","MHRFdm_OR/101","B3"
"12433","USA_2019","MHRFdm_OR","MHRFdm_OR/102","D2"
"12434","USA_2019","MHRFdm_OR","MHRFdm_OR/102","D1"
"12435","USA_2019","MHRFdm_OR","MHRFdm_OR/102","C2"
"12436","USA_2019","MHRFdm_OR","MHRFdm_OR/102","C1"
"12437","USA_2019","MHRFdm_OR","MHRFdm_OR/102","B2"
"12438","USA_2019","MHRFdm_OR","MHRFdm_OR/102","B1"
"12439","USA_2019","MHRFdm_OR","MHRFdm_OR/102","A2"
"12440","USA_2019","MHRFdm_OR","MHRFdm_OR/102","A1"
"12441","USA_2019","MHRFdm_OR","MHRFdm_OR/110","E6"
"12442","USA_2019","MHRFdm_OR","MHRFdm_OR/110","E5"
"12443","USA_2019","MHRFdm_OR","MHRFdm_OR/110","D6"
"12444","USA_2019","MHRFdm_OR","MHRFdm_OR/110","D5"
"12445","USA_2019","MHRFdm_OR","MHRFdm_OR/110","C6"
"12446","USA_2019","MHRFdm_OR","MHRFdm_OR/110","C5"
"12447","USA_2019","MHRFdm_OR","MHRFdm_OR/110","B6"
"12448","USA_2019","MHRFdm_OR","MHRFdm_OR/110","B5"
"12449","Add_2021","MHRFdm_OR","MHRFdm_OR/Ro","A0"
"12450","Add_2021","MHRFdm_OR","MHRFdm_OR/Ro","B0"
"12451","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","E6"
"12452","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","E5"
"12453","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","D6"
"12454","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","D5"
"12455","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","D4"
"12456","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","D3"
"12457","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","D2"
"12458","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","D1"
"12459","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","C6"
"12460","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","C5"
"12461","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","C4"
"12462","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","C3"
"12463","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","C2"
"12464","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","C1"
"12465","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","B6"
"12466","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","B5"
"12467","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","B4"
"12468","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","B3"
"12469","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","B2"
"12470","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","B1"
"12471","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","A2"
"12472","USA_2019","MHRFdmp_OR","MHRFdmp_OR/00","A1"
"12473","Add_2021","MHRFdmp_OR","MHRFdmp_OR/Ro","A0"
"12474","Add_2021","MHRFdmp_OR","MHRFdmp_OR/Ro","B0"
"12475","USA_2019","MHRFds_CA","MHRFds_CA/101","D4"
"12476","USA_2019","MHRFds_CA","MHRFds_CA/101","D3"
"12477","USA_2019","MHRFds_CA","MHRFds_CA/101","C4"
"12478","USA_2019","MHRFds_CA","MHRFds_CA/101","C3"
"12479","USA_2019","MHRFds_CA","MHRFds_CA/101","B4"
"12480","USA_2019","MHRFds_CA","MHRFds_CA/101","B3"
"12481","USA_2019","MHRFds_CA","MHRFds_CA/102","D2"
"12482","USA_2019","MHRFds_CA","MHRFds_CA/102","D1"
"12483","USA_2019","MHRFds_CA","MHRFds_CA/102","C2"
"12484","USA_2019","MHRFds_CA","MHRFds_CA/102","C1"
"12485","USA_2019","MHRFds_CA","MHRFds_CA/102","B2"
"12486","USA_2019","MHRFds_CA","MHRFds_CA/102","B1"
"12487","USA_2019","MHRFds_CA","MHRFds_CA/102","A2"
"12488","USA_2019","MHRFds_CA","MHRFds_CA/102","A1"
"12489","USA_2019","MHRFds_CA","MHRFds_CA/110","E6"
"12490","USA_2019","MHRFds_CA","MHRFds_CA/110","E5"
"12491","USA_2019","MHRFds_CA","MHRFds_CA/110","D6"
"12492","USA_2019","MHRFds_CA","MHRFds_CA/110","D5"
"12493","USA_2019","MHRFds_CA","MHRFds_CA/110","C6"
"12494","USA_2019","MHRFds_CA","MHRFds_CA/110","C5"
"12495","USA_2019","MHRFds_CA","MHRFds_CA/110","B6"
"12496","USA_2019","MHRFds_CA","MHRFds_CA/110","B5"
"12497","Add_2021","MHRFds_CA","MHRFds_CA/Ro","A0"
"12498","Add_2021","MHRFds_CA","MHRFds_CA/Ro","B0"
"12499","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","E6"
"12500","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","E5"
"12501","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","D6"
"12502","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","D5"
"12503","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","D4"
"12504","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","D3"
"12505","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","D2"
"12506","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","D1"
"12507","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","C6"
"12508","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","C5"
"12509","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","C4"
"12510","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","C3"
"12511","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","C2"
"12512","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","C1"
"12513","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","B6"
"12514","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","B5"
"12515","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","B4"
"12516","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","B3"
"12517","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","B2"
"12518","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","B1"
"12519","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","A2"
"12520","USA_2019","MHRFdsp_CA","MHRFdsp_CA/00","A1"
"12521","Add_2021","MHRFdsp_CA","MHRFdsp_CA/Ro","A0"
"12522","Add_2021","MHRFdsp_CA","MHRFdsp_CA/Ro","B0"
"12523","USA_2019","MHRFmm_OR","MHRFmm_OR/101","D4"
"12524","USA_2019","MHRFmm_OR","MHRFmm_OR/101","D3"
"12525","USA_2019","MHRFmm_OR","MHRFmm_OR/101","C4"
"12526","USA_2019","MHRFmm_OR","MHRFmm_OR/101","C3"
"12527","USA_2019","MHRFmm_OR","MHRFmm_OR/101","B4"
"12528","USA_2019","MHRFmm_OR","MHRFmm_OR/101","B3"
"12529","USA_2019","MHRFmm_OR","MHRFmm_OR/102","D2"
"12530","USA_2019","MHRFmm_OR","MHRFmm_OR/102","D1"
"12531","USA_2019","MHRFmm_OR","MHRFmm_OR/102","C2"
"12532","USA_2019","MHRFmm_OR","MHRFmm_OR/102","C1"
"12533","USA_2019","MHRFmm_OR","MHRFmm_OR/102","B2"
"12534","USA_2019","MHRFmm_OR","MHRFmm_OR/102","B1"
"12535","USA_2019","MHRFmm_OR","MHRFmm_OR/102","A2"
"12536","USA_2019","MHRFmm_OR","MHRFmm_OR/102","A1"
"12537","USA_2019","MHRFmm_OR","MHRFmm_OR/110","E6"
"12538","USA_2019","MHRFmm_OR","MHRFmm_OR/110","E5"
"12539","USA_2019","MHRFmm_OR","MHRFmm_OR/110","D6"
"12540","USA_2019","MHRFmm_OR","MHRFmm_OR/110","D5"
"12541","USA_2019","MHRFmm_OR","MHRFmm_OR/110","C6"
"12542","USA_2019","MHRFmm_OR","MHRFmm_OR/110","C5"
"12543","USA_2019","MHRFmm_OR","MHRFmm_OR/110","B6"
"12544","USA_2019","MHRFmm_OR","MHRFmm_OR/110","B5"
"12545","Add_2021","MHRFmm_OR","MHRFmm_OR/Ro","A0"
"12546","Add_2021","MHRFmm_OR","MHRFmm_OR/Ro","B0"
"12547","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","E6"
"12548","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","E5"
"12549","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","D6"
"12550","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","D5"
"12551","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","D4"
"12552","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","D3"
"12553","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","D2"
"12554","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","D1"
"12555","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","C6"
"12556","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","C5"
"12557","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","C4"
"12558","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","C3"
"12559","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","C2"
"12560","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","C1"
"12561","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","B6"
"12562","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","B5"
"12563","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","B4"
"12564","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","B3"
"12565","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","B2"
"12566","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","B1"
"12567","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","A2"
"12568","USA_2019","MHRFmmp_OR","MHRFmmp_OR/00","A1"
"12569","Add_2021","MHRFmmp_OR","MHRFmmp_OR/Ro","A0"
"12570","Add_2021","MHRFmmp_OR","MHRFmmp_OR/Ro","B0"
"12571","BECv10","MHun","MHun/h","E7"
"12572","BECv10","MHun","MHun/h","E6"
"12573","BECv10","MHun","MHun/h","E5"
"12574","BECv10","MHun","MHun/h","D7"
"12575","BECv10","MHun","MHun/h","D6"
"12576","BECv10","MHun","MHun/h","D5"
"12577","BECv10","MHun","MHun/h","C7"
"12578","BECv10","MHun","MHun/h","C6"
"12579","BECv10","MHun","MHun/h","C5"
"12580","BECv10","MHun","MHun/h","B7"
"12581","BECv10","MHun","MHun/h","B6"
"12582","BECv10","MHun","MHun/h","B5"
"12583","BECv10","MHun","MHun/h","A7"
"12584","BECv10","MHun","MHun/h","A6"
"12585","BECv10","MHun","MHun/h","A5"
"12586","BECv10","MHun","MHun/m","E4"
"12587","BECv10","MHun","MHun/m","E3"
"12588","BECv10","MHun","MHun/m","D4"
"12589","BECv10","MHun","MHun/m","D3"
"12590","BECv10","MHun","MHun/m","C4"
"12591","BECv10","MHun","MHun/m","C3"
"12592","BECv10","MHun","MHun/m","B4"
"12593","BECv10","MHun","MHun/m","B3"
"12594","BECv10","MHun","MHun/m","A4"
"12595","BECv10","MHun","MHun/m","A3"
"12596","BECv10","MHun","MHun/x","E2"
"12597","BECv10","MHun","MHun/x","E1"
"12598","BECv10","MHun","MHun/x","E0"
"12599","BECv10","MHun","MHun/x","D2"
"12600","BECv10","MHun","MHun/x","D1"
"12601","BECv10","MHun","MHun/x","D0"
"12602","BECv10","MHun","MHun/x","C2"
"12603","BECv10","MHun","MHun/x","C1"
"12604","BECv10","MHun","MHun/x","C0"
"12605","BECv10","MHun","MHun/x","B2"
"12606","BECv10","MHun","MHun/x","B1"
"12607","BECv10","MHun","MHun/x","B0"
"12608","BECv10","MHun","MHun/x","A2"
"12609","BECv10","MHun","MHun/x","A1"
"12610","BECv10","MHun","MHun/x","A0"
"12611","BECv10","MHunp","MHunp/00","E7"
"12612","BECv10","MHunp","MHunp/00","E6"
"12613","BECv10","MHunp","MHunp/00","E5"
"12614","BECv10","MHunp","MHunp/00","E4"
"12615","BECv10","MHunp","MHunp/00","E3"
"12616","BECv10","MHunp","MHunp/00","E2"
"12617","BECv10","MHunp","MHunp/00","E1"
"12618","BECv10","MHunp","MHunp/00","E0"
"12619","BECv10","MHunp","MHunp/00","D7"
"12620","BECv10","MHunp","MHunp/00","D6"
"12621","BECv10","MHunp","MHunp/00","D5"
"12622","BECv10","MHunp","MHunp/00","D4"
"12623","BECv10","MHunp","MHunp/00","D3"
"12624","BECv10","MHunp","MHunp/00","D2"
"12625","BECv10","MHunp","MHunp/00","D1"
"12626","BECv10","MHunp","MHunp/00","D0"
"12627","BECv10","MHunp","MHunp/00","C7"
"12628","BECv10","MHunp","MHunp/00","C6"
"12629","BECv10","MHunp","MHunp/00","C5"
"12630","BECv10","MHunp","MHunp/00","C4"
"12631","BECv10","MHunp","MHunp/00","C3"
"12632","BECv10","MHunp","MHunp/00","C2"
"12633","BECv10","MHunp","MHunp/00","C1"
"12634","BECv10","MHunp","MHunp/00","C0"
"12635","BECv10","MHunp","MHunp/00","B7"
"12636","BECv10","MHunp","MHunp/00","B6"
"12637","BECv10","MHunp","MHunp/00","B5"
"12638","BECv10","MHunp","MHunp/00","B4"
"12639","BECv10","MHunp","MHunp/00","B3"
"12640","BECv10","MHunp","MHunp/00","B2"
"12641","BECv10","MHunp","MHunp/00","B1"
"12642","BECv10","MHunp","MHunp/00","B0"
"12643","BECv10","MHunp","MHunp/00","A7"
"12644","BECv10","MHunp","MHunp/00","A6"
"12645","BECv10","MHunp","MHunp/00","A5"
"12646","BECv10","MHunp","MHunp/00","A4"
"12647","BECv10","MHunp","MHunp/00","A3"
"12648","BECv10","MHunp","MHunp/00","A2"
"12649","BECv10","MHunp","MHunp/00","A1"
"12650","BECv10","MHunp","MHunp/00","A0"
"12651","BECv13","MHvh","MHvh/101","A2"
"12652","BECv13","MHvh","MHvh/101","A3"
"12653","BECv13","MHvh","MHvh/101","A4"
"12654","BECv13","MHvh","MHvh/101","B4"
"12655","BECv13","MHvh","MHvh/101","C4"
"12656","BECv13","MHvh","MHvh/101","C3"
"12657","BECv13","MHvh","MHvh/101","C2"
"12658","BECv13","MHvh","MHvh/101","B2"
"12659","BECv13","MHvh","MHvh/101","B3"
"12660","BECv13","MHvh","MHvh/101a","A3"
"12661","BECv13","MHvh","MHvh/101a","A4"
"12662","BECv13","MHvh","MHvh/101a","B4"
"12663","BECv13","MHvh","MHvh/101a","C4"
"12664","BECv13","MHvh","MHvh/101a","C3"
"12665","BECv13","MHvh","MHvh/101a","B3"
"12666","BECv13","MHvh","MHvh/101b","A2"
"12667","BECv13","MHvh","MHvh/101b","C2"
"12668","BECv13","MHvh","MHvh/101b","B2"
"12669","BECv13","MHvh","MHvh/102","A0"
"12670","BECv13","MHvh","MHvh/102","B0"
"12671","BECv13","MHvh","MHvh/102","C0"
"12672","BECv13","MHvh","MHvh/102","A1"
"12673","BECv13","MHvh","MHvh/102","B1"
"12674","BECv13","MHvh","MHvh/102","C1"
"12675","BECv13","MHvh","MHvh/110","D2"
"12676","BECv13","MHvh","MHvh/110","D3"
"12677","BECv13","MHvh","MHvh/110","D4"
"12678","BECv13","MHvh","MHvh/110","E2"
"12679","BECv13","MHvh","MHvh/110","E3"
"12680","BECv13","MHvh","MHvh/110","E4"
"12681","BECv13","MHvh","MHvh/111","B5"
"12682","BECv13","MHvh","MHvh/111","C5"
"12683","BECv13","MHvh","MHvh/Wb","A7"
"12684","BECv13","MHvh","MHvh/Wb","B7"
"12685","BECv13","MHvh","MHvh/Wb","C7"
"12686","BECv13","MHvh","MHvh/Wf","E7"
"12687","BECv13","MHvh","MHvh/Wf","D7"
"12688","BECv13","MHvh","MHvh/Wf","C7"
"12689","BECv13","MHvhp","MHvhp/h","E7"
"12690","BECv13","MHvhp","MHvhp/h","E6"
"12691","BECv13","MHvhp","MHvhp/h","E5"
"12692","BECv13","MHvhp","MHvhp/h","D7"
"12693","BECv13","MHvhp","MHvhp/h","D6"
"12694","BECv13","MHvhp","MHvhp/h","D5"
"12695","BECv13","MHvhp","MHvhp/h","C7"
"12696","BECv13","MHvhp","MHvhp/h","C6"
"12697","BECv13","MHvhp","MHvhp/h","C5"
"12698","BECv13","MHvhp","MHvhp/h","B7"
"12699","BECv13","MHvhp","MHvhp/h","B6"
"12700","BECv13","MHvhp","MHvhp/h","B5"
"12701","BECv13","MHvhp","MHvhp/h","A7"
"12702","BECv13","MHvhp","MHvhp/h","A6"
"12703","BECv13","MHvhp","MHvhp/h","A5"
"12704","BECv13","MHvhp","MHvhp/m","E4"
"12705","BECv13","MHvhp","MHvhp/m","E3"
"12706","BECv13","MHvhp","MHvhp/m","D4"
"12707","BECv13","MHvhp","MHvhp/m","D3"
"12708","BECv13","MHvhp","MHvhp/m","C4"
"12709","BECv13","MHvhp","MHvhp/m","C3"
"12710","BECv13","MHvhp","MHvhp/m","B4"
"12711","BECv13","MHvhp","MHvhp/m","B3"
"12712","BECv13","MHvhp","MHvhp/m","A4"
"12713","BECv13","MHvhp","MHvhp/m","A3"
"12714","BECv13","MHvhp","MHvhp/x","E2"
"12715","BECv13","MHvhp","MHvhp/x","E1"
"12716","BECv13","MHvhp","MHvhp/x","E0"
"12717","BECv13","MHvhp","MHvhp/x","D2"
"12718","BECv13","MHvhp","MHvhp/x","D1"
"12719","BECv13","MHvhp","MHvhp/x","D0"
"12720","BECv13","MHvhp","MHvhp/x","C2"
"12721","BECv13","MHvhp","MHvhp/x","C1"
"12722","BECv13","MHvhp","MHvhp/x","C0"
"12723","BECv13","MHvhp","MHvhp/x","B2"
"12724","BECv13","MHvhp","MHvhp/x","B1"
"12725","BECv13","MHvhp","MHvhp/x","B0"
"12726","BECv13","MHvhp","MHvhp/x","A2"
"12727","BECv13","MHvhp","MHvhp/x","A1"
"12728","BECv13","MHvhp","MHvhp/x","A0"
"12729","BECv10","MHwh","MHwh/101","C4"
"12730","BECv10","MHwh","MHwh/101","C3"
"12731","BECv10","MHwh","MHwh/101","C2"
"12732","BECv10","MHwh","MHwh/101","B5"
"12733","BECv10","MHwh","MHwh/101","B4"
"12734","BECv10","MHwh","MHwh/101","B3"
"12735","BECv10","MHwh","MHwh/101","B2"
"12736","BECv10","MHwh","MHwh/101","A5"
"12737","BECv10","MHwh","MHwh/101","A4"
"12738","BECv10","MHwh","MHwh/101","A3"
"12739","BECv10","MHwh","MHwh/101","A2"
"12740","BEC11","MHwh","MHwh/101a","C4"
"12741","BEC11","MHwh","MHwh/101a","C3"
"12742","BEC11","MHwh","MHwh/101a","B4"
"12743","BEC11","MHwh","MHwh/101a","B3"
"12744","BEC11","MHwh","MHwh/101a","A4"
"12745","BEC11","MHwh","MHwh/101a","A3"
"12746","BEC11","MHwh","MHwh/101b","C2"
"12747","BEC11","MHwh","MHwh/101b","B2"
"12748","BEC11","MHwh","MHwh/101b","A2"
"12749","BEC11","MHwh","MHwh/101c","B5"
"12750","BEC11","MHwh","MHwh/101c","A5"
"12751","BECv10","MHwh","MHwh/102","C1"
"12752","BECv10","MHwh","MHwh/102","C0"
"12753","BECv10","MHwh","MHwh/102","B1"
"12754","BECv10","MHwh","MHwh/102","B0"
"12755","BECv10","MHwh","MHwh/102","A1"
"12756","BECv10","MHwh","MHwh/102","A0"
"12757","BECv10","MHwh","MHwh/110","E2"
"12758","BECv10","MHwh","MHwh/110","D4"
"12759","BECv10","MHwh","MHwh/110","D3"
"12760","BECv10","MHwh","MHwh/110","D2"
"12761","BECv10","MHwh","MHwh/111","E6"
"12762","BECv10","MHwh","MHwh/111","E5"
"12763","BECv10","MHwh","MHwh/111","D6"
"12764","BECv10","MHwh","MHwh/111","D5"
"12765","BECv10","MHwh","MHwh/111","C6"
"12766","BECv10","MHwh","MHwh/111","C5"
"12767","BECv10","MHwh","MHwh/Wb53","C7"
"12768","BECv10","MHwh","MHwh/Wb53","B7"
"12769","BECv10","MHwh","MHwh/Wb53","A7"
"12770","BECv10","MHwhp","MHwhp/00","E7"
"12771","BECv10","MHwhp","MHwhp/00","E6"
"12772","BECv10","MHwhp","MHwhp/00","E5"
"12773","BECv10","MHwhp","MHwhp/00","E4"
"12774","BECv10","MHwhp","MHwhp/00","E3"
"12775","BECv10","MHwhp","MHwhp/00","E2"
"12776","BECv10","MHwhp","MHwhp/00","E1"
"12777","BECv10","MHwhp","MHwhp/00","E0"
"12778","BECv10","MHwhp","MHwhp/00","D7"
"12779","BECv10","MHwhp","MHwhp/00","D6"
"12780","BECv10","MHwhp","MHwhp/00","D5"
"12781","BECv10","MHwhp","MHwhp/00","D4"
"12782","BECv10","MHwhp","MHwhp/00","D3"
"12783","BECv10","MHwhp","MHwhp/00","D2"
"12784","BECv10","MHwhp","MHwhp/00","D1"
"12785","BECv10","MHwhp","MHwhp/00","D0"
"12786","BECv10","MHwhp","MHwhp/00","C7"
"12787","BECv10","MHwhp","MHwhp/00","C6"
"12788","BECv10","MHwhp","MHwhp/00","C5"
"12789","BECv10","MHwhp","MHwhp/00","C4"
"12790","BECv10","MHwhp","MHwhp/00","C3"
"12791","BECv10","MHwhp","MHwhp/00","C2"
"12792","BECv10","MHwhp","MHwhp/00","C1"
"12793","BECv10","MHwhp","MHwhp/00","C0"
"12794","BECv10","MHwhp","MHwhp/00","B7"
"12795","BECv10","MHwhp","MHwhp/00","B6"
"12796","BECv10","MHwhp","MHwhp/00","B5"
"12797","BECv10","MHwhp","MHwhp/00","B4"
"12798","BECv10","MHwhp","MHwhp/00","B3"
"12799","BECv10","MHwhp","MHwhp/00","B2"
"12800","BECv10","MHwhp","MHwhp/00","B1"
