"","bgc","ss_nospace","sppsplit","feasible","spp","newfeas","mod","outrange"
"10342","IDFdx_MT","IDFdx_MT/101","Pyi",1,"Py",1,"C4",FALSE
"10343","IDFdx_MT","IDFdx_MT/102","Jr",1,"Jr",1,"B2",FALSE
"10344","IDFdx_MT","IDFdx_MT/102","Pf",1,"Pf",1,"B2",FALSE
"10345","IDFdx_MT","IDFdx_MT/102","Pyi",2,"Py",2,"B2",FALSE
"10346","IDFdx_MT","IDFdx_MT/110","Act",5,"Ac",5,"",FALSE
"10347","IDFdx_MT","IDFdx_MT/110","At",3,"At",3,"",FALSE
"10348","IDFdx_MT","IDFdx_MT/110","Fdi",1,"Fd",1,"",FALSE
"10349","IDFdx_MT","IDFdx_MT/110","Op",5,"Op",5,"",FALSE
"10350","IDFdx_MT","IDFdx_MT/110","Pyi",2,"Py",2,"",FALSE
"10351","IDFdx_MT","IDFdx_MT/110","Qm",5,"Qm",5,"",FALSE
"10352","IDFdx_MT","IDFdx_MT/111","At",3,"At",3,"",FALSE
"10353","IDFdx_MT","IDFdx_MT/111","Fdi",2,"Fd",2,"",FALSE
"10354","IDFdx_MT","IDFdx_MT/111","Pli",2,"Pl",2,"",FALSE
"10355","IDFdx_MT","IDFdx_MT/111","Sxw",1,"Sx",1,"",FALSE
"10356","IDFdx_MT","IDFdx_MT/112","Act",1,"Ac",1,"",FALSE
"10357","IDFdx_MT","IDFdx_MT/112","At",1,"At",1,"",FALSE
"10358","IDFdx_MT","IDFdx_MT/112","Fdi",2,"Fd",2,"",FALSE
"10359","IDFdx_MT","IDFdx_MT/112","Pyi",2,"Py",2,"",FALSE
"10360","IDFdx_MT","IDFdx_MT/113","Act",1,"Ac",1,"D6",FALSE
"10361","IDFdx_MT","IDFdx_MT/113","At",2,"At",2,"D6",FALSE
"10362","IDFdx_MT","IDFdx_MT/113","Fdi",2,"Fd",2,"D6",FALSE
"10363","IDFdx_MT","IDFdx_MT/113","Sxw",2,"Sx",2,"D6",FALSE
"10364","IDFdx_MT","IDFdx_MT/Gg","X",NA,"X",NA,"",FALSE
"10365","IDFdx_MT","IDFdx_MT/Ro","X",NA,"X",NA,"",FALSE
"10366","IDFdxx_WY","IDFdxx_WY/101","At",3,"At",3,"",FALSE
"10367","IDFdxx_WY","IDFdxx_WY/101","Fdi",1,"Fd",1,"",FALSE
"10368","IDFdxx_WY","IDFdxx_WY/101","Jr",3,"Jr",3,"",FALSE
"10369","IDFdxx_WY","IDFdxx_WY/101","Pf",2,"Pf",2,"",FALSE
"10370","IDFdxx_WY","IDFdxx_WY/101","Pyi",3,"Py",3,"",FALSE
"10371","IDFdxx_WY","IDFdxx_WY/102","Fdi",3,"Fd",3,"",FALSE
"10372","IDFdxx_WY","IDFdxx_WY/102","Jr",2,"Jr",2,"",FALSE
"10373","IDFdxx_WY","IDFdxx_WY/102","Pf",1,"Pf",1,"",FALSE
"10374","IDFdxx_WY","IDFdxx_WY/110","At",3,"At",3,"",FALSE
"10375","IDFdxx_WY","IDFdxx_WY/110","Fdi",1,"Fd",1,"",FALSE
"10376","IDFdxx_WY","IDFdxx_WY/110","Pyi",2,"Py",2,"",FALSE
"10377","IDFdxx_WY","IDFdxx_WY/111","At",3,"At",3,"",FALSE
"10378","IDFdxx_WY","IDFdxx_WY/111","Fdi",1,"Fd",1,"",FALSE
"10379","IDFdxx_WY","IDFdxx_WY/111","Pli",1,"Pl",1,"",FALSE
"10380","IDFdxx_WY","IDFdxx_WY/112","At",1,"At",1,"",FALSE
"10381","IDFdxx_WY","IDFdxx_WY/112","Fdi",2,"Fd",2,"",FALSE
"10382","IDFdxx_WY","IDFdxx_WY/112","Pyi",2,"Py",2,"",FALSE
"10383","IDFdxx_WY","IDFdxx_WY/113","Act",1,"Ac",1,"",FALSE
"10384","IDFdxx_WY","IDFdxx_WY/113","At",1,"At",1,"",FALSE
"10385","IDFdxx_WY","IDFdxx_WY/113","Fdi",2,"Fd",2,"",FALSE
"10386","IDFdxx_WY","IDFdxx_WY/113","Pli",2,"Pl",2,"",FALSE
"10387","IDFdxx_WY","IDFdxx_WY/113","Sxw",3,"Sx",3,"",FALSE
"10388","IDFdxx_WY","IDFdxx_WY/Gg","Jr",3,"Jr",3,"",FALSE
"10389","IDFdxx_WY","IDFdxx_WY/Ro","X",NA,"X",NA,"",FALSE
"10390","IDFmw2","IDFmw2/01","At",2,"At",2,"C4",FALSE
"10391","IDFmw2","IDFmw2/01","Bl",5,"Bl",5,"C4",FALSE
"10392","IDFmw2","IDFmw2/01","Cw",2,"Cw",2,"C4",FALSE
"10393","IDFmw2","IDFmw2/01","Ep",2,"Ep",2,"C4",FALSE
"10394","IDFmw2","IDFmw2/01","Fdi",1,"Fd",1,"C4",FALSE
"10395","IDFmw2","IDFmw2/01","Lw",3,"Lw",3,"C4",TRUE
"10396","IDFmw2","IDFmw2/01","Pli",1,"Pl",1,"C4",FALSE
"10397","IDFmw2","IDFmw2/01","Pw",2,"Pw",2,"C4",FALSE
"10398","IDFmw2","IDFmw2/01","Pyi",4,"Py",4,"C4",FALSE
"10399","IDFmw2","IDFmw2/01","Sxw",3,"Sx",3,"C4",FALSE
"10400","IDFmw2","IDFmw2/02","At",3,"At",3,"",FALSE
"10401","IDFmw2","IDFmw2/02","Fdi",2,"Fd",2,"",FALSE
"10402","IDFmw2","IDFmw2/02","Pli",2,"Pl",2,"",FALSE
"10403","IDFmw2","IDFmw2/02","Pw",3,"Pw",3,"",FALSE
"10404","IDFmw2","IDFmw2/02","Pyi",4,"Py",4,"",TRUE
"10405","IDFmw2","IDFmw2/03","At",3,"At",3,"B2",FALSE
"10406","IDFmw2","IDFmw2/03","Cw",3,"Cw",3,"B2",FALSE
"10407","IDFmw2","IDFmw2/03","Ep",3,"Ep",3,"B2",FALSE
"10408","IDFmw2","IDFmw2/03","Fdi",2,"Fd",2,"B2",FALSE
"10409","IDFmw2","IDFmw2/03","Lw",3,"Lw",3,"B2",TRUE
"10410","IDFmw2","IDFmw2/03","Pli",1,"Pl",1,"B2",FALSE
"10411","IDFmw2","IDFmw2/03","Pw",2,"Pw",2,"B2",FALSE
"10412","IDFmw2","IDFmw2/03","Pyi",2,"Py",2,"B2",FALSE
"10413","IDFmw2","IDFmw2/03","Sxw",3,"Sx",3,"B2",FALSE
"10414","IDFmw2","IDFmw2/04","Act",3,"Ac",3,"D6",FALSE
"10415","IDFmw2","IDFmw2/04","At",2,"At",2,"D6",FALSE
"10416","IDFmw2","IDFmw2/04","Bl",3,"Bl",3,"D6",FALSE
"10417","IDFmw2","IDFmw2/04","Cw",1,"Cw",1,"D6",FALSE
"10418","IDFmw2","IDFmw2/04","Ep",2,"Ep",2,"D6",FALSE
"10419","IDFmw2","IDFmw2/04","Fdi",2,"Fd",2,"D6",FALSE
"10420","IDFmw2","IDFmw2/04","Hw",3,"Hw",3,"D6",FALSE
"10421","IDFmw2","IDFmw2/04","Lw",3,"Lw",3,"D6",TRUE
"10422","IDFmw2","IDFmw2/04","Pli",2,"Pl",2,"D6",FALSE
"10423","IDFmw2","IDFmw2/04","Pw",3,"Pw",3,"D6",FALSE
"10424","IDFmw2","IDFmw2/04","Sxw",1,"Sx",1,"D6",FALSE
"10425","IDFmw2","IDFmw2/05","Act",2,"Ac",2,"",FALSE
"10426","IDFmw2","IDFmw2/05","At",3,"At",3,"",FALSE
"10427","IDFmw2","IDFmw2/05","Bl",3,"Bl",3,"",FALSE
"10428","IDFmw2","IDFmw2/05","Cw",3,"Cw",3,"",FALSE
"10429","IDFmw2","IDFmw2/05","Ep",3,"Ep",3,"",FALSE
"10430","IDFmw2","IDFmw2/05","Hw",1,"Hw",1,"",FALSE
"10431","IDFmw2","IDFmw2/05","Pli",2,"Pl",2,"",FALSE
"10432","IDFmw2","IDFmw2/05","Sxw",2,"Sx",2,"",FALSE
"10433","IDFww","IDFww/101","Fdi",1,"Fd",1,"DVM",FALSE
"10434","IDFww","IDFww/101","Pli",2,"Pl",2,"DVM",FALSE
"10435","IDFww","IDFww/101","Cw",3,"Cw",3,"DVM",FALSE
"10436","IDFww","IDFww/101","Ep",3,"Ep",3,"DVM",FALSE
"10437","IDFww","IDFww/101","Hw",3,"Hw",3,"DVM",FALSE
"10438","IDFww","IDFww/101","Lw",3,"Lw",3,"",FALSE
"10439","IDFww","IDFww/101","Pyc",4,"Py",3,"DVM",FALSE
"10440","IDFww","IDFww/101","Pw",4,"Pw",4,"DVM",FALSE
"10441","IDFww","IDFww/101","Act",3,"Ac",5,"DVM",FALSE
"10442","IDFww","IDFww/101","Mb",3,"Mb",5,"DVM",FALSE
"10443","IDFww","IDFww/101","Sxw",5,"Sx",5,"DVM",FALSE
"10444","IDFww","IDFww/101.1","Fdi",1,"Fd",1,"DVM",FALSE
"10445","IDFww","IDFww/101.1","Pli",2,"Pl",2,"DVM",FALSE
"10446","IDFww","IDFww/101.1","Cw",3,"Cw",3,"DVM",FALSE
"10447","IDFww","IDFww/101.1","Ep",3,"Ep",3,"DVM",FALSE
"10448","IDFww","IDFww/101.1","Hw",3,"Hw",3,"DVM",FALSE
"10449","IDFww","IDFww/101.1","Lw",3,"Lw",3,"",FALSE
"10450","IDFww","IDFww/101.1","Pyc",4,"Py",3,"DVM",FALSE
"10451","IDFww","IDFww/101.1","Pw",4,"Pw",4,"DVM",FALSE
"10452","IDFww","IDFww/101.1","Act",3,"Ac",5,"DVM",FALSE
"10453","IDFww","IDFww/101.1","Mb",3,"Mb",5,"DVM",FALSE
"10454","IDFww","IDFww/101.1","Sxw",5,"Sx",5,"DVM",FALSE
"10455","IDFww","IDFww/101.2","Cw",3,"Cw",1,"DVM",FALSE
"10456","IDFww","IDFww/101.2","Fdi",1,"Fd",1,"DVM",FALSE
"10457","IDFww","IDFww/101.2","Ep",3,"Ep",2,"DVM",FALSE
"10458","IDFww","IDFww/101.2","Pli",2,"Pl",2,"DVM",FALSE
"10459","IDFww","IDFww/101.2","Act",3,"Ac",3,"DVM",FALSE
"10460","IDFww","IDFww/101.2","Hw",3,"Hw",3,"DVM",FALSE
"10461","IDFww","IDFww/101.2","Lw",3,"Lw",3,"DVM",FALSE
"10462","IDFww","IDFww/101.2","Pyc",4,"Py",3,"DVM",FALSE
"10463","IDFww","IDFww/101.2","Pw",4,"Pw",4,"DVM",FALSE
"10464","IDFww","IDFww/101.2","Mb",3,"Mb",5,"DVM",FALSE
"10465","IDFww","IDFww/101.2","Sxw",5,"Sx",5,"DVM",FALSE
"10466","IDFww","IDFww/102","Fdi",3,"Fd",2,"DVM",FALSE
"10467","IDFww","IDFww/102","Pyc",4,"Py",3,"DVM",FALSE
"10468","IDFww","IDFww/102","Bl",3,"Bl",5,"DVM",FALSE
"10469","IDFww","IDFww/102","Cw",3,"Cw",5,"DVM",FALSE
"10470","IDFww","IDFww/102","Lw",5,"Lw",5,"DVM",FALSE
"10471","IDFww","IDFww/102","Mb",5,"Mb",5,"DVM",FALSE
"10472","IDFww","IDFww/102","Pli",2,"Pl",5,"DVM",FALSE
"10473","IDFww","IDFww/102","Sxw",3,"Sx",5,"DVM",FALSE
"10474","IDFww","IDFww/103","Fdi",2,"Fd",1,"DVM",FALSE
"10475","IDFww","IDFww/103","Pyc",4,"Py",2,"DVM",FALSE
"10476","IDFww","IDFww/103","Act",3,"Ac",3,"DVM",FALSE
"10477","IDFww","IDFww/103","Ep",3,"Ep",3,"DVM",FALSE
"10478","IDFww","IDFww/103","Lw",3,"Lw",3,"",FALSE
"10479","IDFww","IDFww/103","Mb",3,"Mb",3,"DVM",FALSE
"10480","IDFww","IDFww/103","Cw",2,"Cw",5,"DVM",FALSE
"10481","IDFww","IDFww/103","Pli",2,"Pl",5,"DVM",FALSE
"10482","IDFww","IDFww/103","Sxw",3,"Sx",5,"DVM",FALSE
"10483","IDFww","IDFww/104","Fdi",2,"Fd",1,"DVM",FALSE
"10484","IDFww","IDFww/104","Act",3,"Ac",3,"DVM",FALSE
"10485","IDFww","IDFww/104","Ep",3,"Ep",3,"DVM",FALSE
"10486","IDFww","IDFww/104","Lw",3,"Lw",3,"",FALSE
"10487","IDFww","IDFww/104","Mb",3,"Mb",3,"DVM",FALSE
"10488","IDFww","IDFww/104","Pli",2,"Pl",3,"DVM",FALSE
"10489","IDFww","IDFww/104","Pyc",4,"Py",3,"DVM",FALSE
"10490","IDFww","IDFww/104","Cw",2,"Cw",5,"DVM",FALSE
"10491","IDFww","IDFww/104","Sxw",3,"Sx",5,"DVM",FALSE
"10492","IDFww","IDFww/110","Cw",3,"Cw",1,"DVM",FALSE
"10493","IDFww","IDFww/110","Fdi",1,"Fd",1,"DVM",FALSE
"10494","IDFww","IDFww/110","Ep",3,"Ep",2,"DVM",FALSE
"10495","IDFww","IDFww/110","Act",3,"Ac",3,"DVM",FALSE
"10496","IDFww","IDFww/110","Lw",3,"Lw",3,"",FALSE
"10497","IDFww","IDFww/110","Mb",2,"Mb",3,"DVM",FALSE
"10498","IDFww","IDFww/110","Pli",3,"Pl",3,"DVM",FALSE
"10499","IDFww","IDFww/110","",NA,"Bg",3,"DVM",FALSE
"10500","IDFww","IDFww/110","Pw",4,"Pw",4,"DVM",FALSE
"10501","IDFww","IDFww/110","Pyc",4,"Py",5,"DVM",FALSE
"10502","IDFww","IDFww/110","Sxw",2,"Sx",5,"DVM",FALSE
"10503","IDFww","IDFww/111","Act",3,"Ac",1,"DVM",FALSE
"10504","IDFww","IDFww/111","Sxw",1,"Sx",1,"DVM",FALSE
"10505","IDFww","IDFww/111","Ep",3,"Ep",2,"DVM",FALSE
"10506","IDFww","IDFww/111","Fdi",2,"Fd",2,"DVM",FALSE
"10507","IDFww","IDFww/111","Lw",3,"Lw",3,"",FALSE
"10508","IDFww","IDFww/111","Mb",2,"Mb",3,"DVM",FALSE
"10509","IDFww","IDFww/111","Bg",3,"Bg",5,"DVM",FALSE
"10510","IDFww","IDFww/111","Cw",1,"Cw",5,"DVM",FALSE
"10511","IDFww","IDFww/111","Hw",3,"Hw",5,"DVM",FALSE
"10512","IDFww","IDFww/111","Sxl",3,"Ss",5,"DVM",FALSE
"10513","IDFww","IDFww/112","Act",3,"Ac",1,"DVM",FALSE
"10514","IDFww","IDFww/112","Cw",1,"Cw",1,"DVM",FALSE
"10515","IDFww","IDFww/112","Ep",3,"Ep",2,"DVM",FALSE
"10516","IDFww","IDFww/112","Bg",3,"Bg",3,"DVM",FALSE
"10517","IDFww","IDFww/112","Fdi",2,"Fd",3,"DVM",FALSE
"10518","IDFww","IDFww/112","Lw",3,"Lw",3,"",FALSE
"10519","IDFww","IDFww/112","Mb",2,"Mb",3,"DVM",FALSE
"10520","IDFww","IDFww/112","Sxw",1,"Sx",3,"DVM",FALSE
"10521","IDFww","IDFww/112","Hw",3,"Hw",5,"DVM",FALSE
"10522","IDFww","IDFww/112","Sxl",3,"Ss",5,"DVM",FALSE
"10523","IDFww","IDFww/Fm01","",NA,"Ac",1,"DVM",FALSE
"10524","IDFww","IDFww/Fm01","",NA,"Sxw",3,"DVM",FALSE
"10525","IDFww","IDFww/Fm02","",NA,"Ac",1,"DVM",FALSE
"10526","IDFww","IDFww/Fm02","",NA,"Sxw",3,"DVM",FALSE
"10527","IDFww","IDFww/Fm02","",NA,"Bl",3,"DVM",FALSE
"10528","IDFww","IDFww/Ro","X",NA,"X",NA,"VC",FALSE
"10529","IDFxc","IDFxc/01","At",3,"At",3,"C4",FALSE
"10530","IDFxc","IDFxc/01","Fdi",1,"Fd",1,"C4",FALSE
"10531","IDFxc","IDFxc/01","Pyi",1,"Py",1,"C4",FALSE
"10532","IDFxc","IDFxc/02","Fdi",2,"Fd",2,"",FALSE
"10533","IDFxc","IDFxc/02","Pyi",2,"Py",2,"",FALSE
"10534","IDFxc","IDFxc/03","Fdi",2,"Fd",2,"B2",FALSE
"10535","IDFxc","IDFxc/03","Pyi",1,"Py",1,"B2",FALSE
"10536","IDFxc","IDFxc/04","Fdi",2,"Fd",2,"",FALSE
"10537","IDFxc","IDFxc/04","Pyi",1,"Py",1,"",FALSE
"10538","IDFxc","IDFxc/05","Fdi",1,"Fd",1,"",FALSE
"10539","IDFxc","IDFxc/05","Pyi",1,"Py",1,"",FALSE
"10540","IDFxc","IDFxc/06","At",3,"At",3,"",FALSE
"10541","IDFxc","IDFxc/06","Fdi",1,"Fd",1,"",FALSE
"10542","IDFxc","IDFxc/06","Pyi",1,"Py",1,"",FALSE
"10543","IDFxc","IDFxc/07","Act",3,"Ac",3,"",FALSE
"10544","IDFxc","IDFxc/07","At",2,"At",2,"",FALSE
"10545","IDFxc","IDFxc/07","Cw",3,"Cw",3,"",FALSE
"10546","IDFxc","IDFxc/07","Ep",2,"Ep",2,"",FALSE
"10547","IDFxc","IDFxc/07","Fdi",1,"Fd",1,"",FALSE
"10548","IDFxc","IDFxc/07","Pli",3,"Pl",3,"",FALSE
"10549","IDFxc","IDFxc/07","Pyi",2,"Py",2,"",FALSE
"10550","IDFxc","IDFxc/07","Sxw",2,"Sx",2,"",FALSE
"10551","IDFxc","IDFxc/08","Act",2,"Ac",2,"D6",FALSE
"10552","IDFxc","IDFxc/08","At",2,"At",2,"D6",FALSE
"10553","IDFxc","IDFxc/08","Cw",3,"Cw",3,"D6",FALSE
"10554","IDFxc","IDFxc/08","Ep",2,"Ep",2,"D6",FALSE
"10555","IDFxc","IDFxc/08","Fdi",2,"Fd",2,"D6",FALSE
"10556","IDFxc","IDFxc/08","Pli",4,"Pl",4,"D6",FALSE
"10557","IDFxc","IDFxc/08","Sxw",1,"Sx",1,"D6",FALSE
"10558","IDFxh_ID","IDFxh_ID/101","Fdi",2,"Fd",2,"C4",FALSE
"10559","IDFxh_ID","IDFxh_ID/101","Om",3,"Om",5,"DVM",FALSE
"10560","IDFxh_ID","IDFxh_ID/101","Pyi",1,"Py",1,"C4",FALSE
"10561","IDFxh_ID","IDFxh_ID/102","Pyi",1,"Py",1,"B2",FALSE
"10562","IDFxh_ID","IDFxh_ID/110","At",3,"At",3,"",FALSE
"10563","IDFxh_ID","IDFxh_ID/110","Bg",3,"Bg",3,"",FALSE
"10564","IDFxh_ID","IDFxh_ID/110","Fdi",1,"Fd",1,"",FALSE
"10565","IDFxh_ID","IDFxh_ID/110","Pyi",1,"Py",1,"",FALSE
"10566","IDFxh_ID","IDFxh_ID/111","Act",5,"Ac",5,"",FALSE
"10567","IDFxh_ID","IDFxh_ID/111","At",3,"At",3,"",FALSE
"10568","IDFxh_ID","IDFxh_ID/111","Bg",3,"Bg",3,"",FALSE
"10569","IDFxh_ID","IDFxh_ID/111","Fdi",2,"Fd",2,"",FALSE
"10570","IDFxh_ID","IDFxh_ID/111","Pli",3,"Pl",3,"",FALSE
"10571","IDFxh_ID","IDFxh_ID/111","Sxw",1,"Sx",1,"",FALSE
"10572","IDFxh_ID","IDFxh_ID/112","At",2,"At",2,"",FALSE
"10573","IDFxh_ID","IDFxh_ID/112","Bg",2,"Bg",2,"",FALSE
"10574","IDFxh_ID","IDFxh_ID/112","Fdi",1,"Fd",1,"",FALSE
"10575","IDFxh_ID","IDFxh_ID/112","Pyi",1,"Py",1,"",FALSE
"10576","IDFxh_ID","IDFxh_ID/113","Act",2,"Ac",2,"D6",FALSE
"10577","IDFxh_ID","IDFxh_ID/113","At",2,"At",2,"D6",FALSE
"10578","IDFxh_ID","IDFxh_ID/113","Bg",2,"Bg",2,"D6",FALSE
"10579","IDFxh_ID","IDFxh_ID/113","Fdi",2,"Fd",2,"D6",FALSE
"10580","IDFxh_ID","IDFxh_ID/113","Pli",3,"Pl",5,"DVM",FALSE
"10581","IDFxh_ID","IDFxh_ID/113","Sxw",1,"Sx",1,"D6",FALSE
"10582","IDFxh_ID","IDFxh_ID/Gg","X",NA,"X",NA,"",FALSE
"10583","IDFxh_ID","IDFxh_ID/Ro","X",NA,"X",NA,"",FALSE
"10584","IDFxh_OR","IDFxh_OR/101","Fdi",NA,"Fd",2,"DVM",FALSE
"10585","IDFxh_OR","IDFxh_OR/101","Om",NA,"Om",3,"DVM",FALSE
"10586","IDFxh_OR","IDFxh_OR/101","Pyi",NA,"Py",1,"DVM",FALSE
"10587","IDFxh_OR","IDFxh_OR/102","Jw",NA,"Jw",1,"DVM",FALSE
"10588","IDFxh_OR","IDFxh_OR/103","Fdi",NA,"Fd",3,"",NA
"10589","IDFxh_OR","IDFxh_OR/103","Jw",NA,"Jw",2,"",NA
"10590","IDFxh_OR","IDFxh_OR/103","Pyi",NA,"Py",1,"",NA
"10591","IDFxh_OR","IDFxh_OR/110","Bc",NA,"Bc",3,"DVM",FALSE
"10592","IDFxh_OR","IDFxh_OR/110","Bg",NA,"Bg",3,"DVM",FALSE
"10593","IDFxh_OR","IDFxh_OR/110","Fdi",NA,"Fd",1,"DVM",FALSE
"10594","IDFxh_OR","IDFxh_OR/110","Pyi",NA,"Py",1,"DVM",FALSE
"10595","IDFxh_OR","IDFxh_OR/111","Bc",NA,"Bc",2,"DVM",FALSE
"10596","IDFxh_OR","IDFxh_OR/111","Bg",NA,"Bg",1,"DVM",FALSE
"10597","IDFxh_OR","IDFxh_OR/111","Fdi",NA,"Fd",2,"DVM",FALSE
"10598","IDFxh_OR","IDFxh_OR/111","Pyi",NA,"Py",2,"DVM",FALSE
"10599","IDFxh_OR","IDFxh_OR/112","Bc",NA,"Bc",3,"DVM",FALSE
"10600","IDFxh_OR","IDFxh_OR/112","Bg",NA,"Bg",3,"DVM",FALSE
"10601","IDFxh_OR","IDFxh_OR/112","Fdi",NA,"Fd",1,"DVM",FALSE
"10602","IDFxh_OR","IDFxh_OR/112","Pyi",NA,"Py",1,"DVM",FALSE
"10603","IDFxh_OR","IDFxh_OR/113","Bc",NA,"Bc",2,"DVM",FALSE
"10604","IDFxh_OR","IDFxh_OR/113","Bg",NA,"Bg",1,"DVM",FALSE
"10605","IDFxh_OR","IDFxh_OR/113","Fdi",NA,"Fd",2,"DVM",FALSE
"10606","IDFxh_OR","IDFxh_OR/113","Pyi",NA,"Py",2,"DVM",FALSE
"10607","IDFxh_OR","IDFxh_OR/Ro","X",NA,"X",NA,"",FALSE
"10608","IDFxh_WA","IDFxh_WA/101","Fdi",2,"Fd",2,"C4",FALSE
"10609","IDFxh_WA","IDFxh_WA/101","Pyi",1,"Py",1,"C4",FALSE
"10610","IDFxh_WA","IDFxh_WA/102","Fdi",2,"Fd",2,"",FALSE
"10611","IDFxh_WA","IDFxh_WA/102","Pyi",1,"Py",1,"",FALSE
"10612","IDFxh_WA","IDFxh_WA/103","Fdi",3,"Fd",3,"B2",FALSE
"10613","IDFxh_WA","IDFxh_WA/103","Pyi",1,"Py",1,"B2",FALSE
"10614","IDFxh_WA","IDFxh_WA/110","At",3,"At",3,"",FALSE
"10615","IDFxh_WA","IDFxh_WA/110","Fdi",1,"Fd",1,"",FALSE
"10616","IDFxh_WA","IDFxh_WA/110","Pyi",2,"Py",2,"",FALSE
"10617","IDFxh_WA","IDFxh_WA/111","Act",5,"Ac",5,"",FALSE
"10618","IDFxh_WA","IDFxh_WA/111","At",3,"At",3,"",FALSE
"10619","IDFxh_WA","IDFxh_WA/111","Bl",5,"Bl",5,"",FALSE
"10620","IDFxh_WA","IDFxh_WA/111","Fdi",1,"Fd",1,"",FALSE
"10621","IDFxh_WA","IDFxh_WA/111","Sxw",2,"Sx",2,"",FALSE
"10622","IDFxh_WA","IDFxh_WA/112","At",2,"At",2,"",FALSE
"10623","IDFxh_WA","IDFxh_WA/112","Fdi",1,"Fd",1,"",FALSE
"10624","IDFxh_WA","IDFxh_WA/112","Pyi",2,"Py",2,"",FALSE
"10625","IDFxh_WA","IDFxh_WA/113","Act",2,"Ac",2,"D6",FALSE
"10626","IDFxh_WA","IDFxh_WA/113","At",5,"At",5,"D6",FALSE
"10627","IDFxh_WA","IDFxh_WA/113","Fdi",1,"Fd",1,"D6",FALSE
"10628","IDFxh_WA","IDFxh_WA/113","Sxw",2,"Sx",2,"D6",FALSE
"10629","IDFxh_WA","IDFxh_WA/Ro","X",NA,"X",NA,"",FALSE
"10630","IDFxh1","IDFxh1/101","Fdi",1,"Fd",1,"WHM",FALSE
"10631","IDFxh1","IDFxh1/101","Pyi",1,"Py",1,"WHM",FALSE
"10632","IDFxh1","IDFxh1/102","Fdi",2,"Fd",2,"MRyan",FALSE
"10633","IDFxh1","IDFxh1/102","Pyi",2,"Py",2,"MRyan",FALSE
"10634","IDFxh1","IDFxh1/103","Fdi",2,"Fd",2,"MRyan",FALSE
"10635","IDFxh1","IDFxh1/103","Pyi",2,"Py",2,"MRyan",FALSE
"10636","IDFxh1","IDFxh1/104","Fdi",2,"Fd",2,"MRyan",FALSE
"10637","IDFxh1","IDFxh1/104","Pyi",2,"Py",2,"MRyan",FALSE
"10638","IDFxh1","IDFxh1/105","Fdi",2,"Fd",2,"MRyan",FALSE
"10639","IDFxh1","IDFxh1/105","Pyi",2,"Py",2,"MRyan",FALSE
"10640","IDFxh1","IDFxh1/106","Fdi",2,"Fd",2,"MRyan",FALSE
"10641","IDFxh1","IDFxh1/106","Pyi",2,"Py",2,"MRyan",FALSE
"10642","IDFxh1","IDFxh1/110","Fdi",1,"Fd",1,"MRyan",FALSE
"10643","IDFxh1","IDFxh1/110","Pyi",1,"Py",1,"MRyan",FALSE
"10644","IDFxh1","IDFxh1/111","At",3,"At",3,"MRyan",FALSE
"10645","IDFxh1","IDFxh1/111","Cw",2,"Cw",2,"MRyan",FALSE
"10646","IDFxh1","IDFxh1/111","Ep",2,"Ep",2,"MRyan",FALSE
"10647","IDFxh1","IDFxh1/111","Fdi",1,"Fd",1,"MRyan",FALSE
"10648","IDFxh1","IDFxh1/111","Pyi",3,"Py",3,"MRyan",FALSE
"10649","IDFxh1","IDFxh1/111","Sxw",2,"Sx",2,"MRyan",FALSE
"10650","IDFxh1","IDFxh1/111.1","At",3,"At",3,"MRyan",FALSE
"10651","IDFxh1","IDFxh1/111.1","Cw",3,"Cw",3,"MRyan",FALSE
"10652","IDFxh1","IDFxh1/111.1","Ep",2,"Ep",2,"MRyan",FALSE
"10653","IDFxh1","IDFxh1/111.1","Fdi",1,"Fd",1,"MRyan",FALSE
"10654","IDFxh1","IDFxh1/111.1","Pyi",3,"Py",3,"MRyan",FALSE
"10655","IDFxh1","IDFxh1/111.1","Sxw",2,"Sx",2,"MRyan",FALSE
"10656","IDFxh1","IDFxh1/111.2","At",3,"At",3,"MRyan",FALSE
"10657","IDFxh1","IDFxh1/111.2","Cw",2,"Cw",2,"MRyan",FALSE
"10658","IDFxh1","IDFxh1/111.2","Ep",2,"Ep",2,"MRyan",FALSE
"10659","IDFxh1","IDFxh1/111.2","Fdi",2,"Fd",2,"MRyan",FALSE
"10660","IDFxh1","IDFxh1/111.2","Pli",3,"Pl",3,"MRyan",FALSE
"10661","IDFxh1","IDFxh1/111.2","Pyi",3,"Py",3,"MRyan",FALSE
"10662","IDFxh1","IDFxh1/111.2","Sxw",3,"Sx",3,"MRyan",FALSE
"10663","IDFxh1","IDFxh1/112","Act",3,"Ac",3,"MRyan",FALSE
"10664","IDFxh1","IDFxh1/112","At",3,"At",3,"MRyan",FALSE
"10665","IDFxh1","IDFxh1/112","Cw",3,"Cw",3,"MRyan",FALSE
"10666","IDFxh1","IDFxh1/112","Ep",3,"Ep",3,"MRyan",FALSE
"10667","IDFxh1","IDFxh1/112","Fdi",3,"Fd",3,"MRyan",FALSE
"10668","IDFxh1","IDFxh1/112","Pli",3,"Pl",3,"MRyan",FALSE
"10669","IDFxh1","IDFxh1/112","Pyi",3,"Py",3,"MRyan",FALSE
"10670","IDFxh1","IDFxh1/112","Sxw",2,"Sx",2,"MRyan",FALSE
"10671","IDFxh1","IDFxh1/Fm01","Act",1,"Ac",1,"MRyan",FALSE
