bgc,ss_nospace,sppsplit,feasible,spp,newfeas,mod,FEASFEB2025,outrange
CWHvm4,CWHvm4/111,Yc,2,Yc,2,AB,2,FALSE
CWHvm4,CWHvm4/111,Fdc,4,Fd,5,ABx,5,FALSE
CWHvm4,CWHvm4/112,Ba,1,Ba,1,AB,1,FALSE
CWHvm4,CWHvm4/112,Cw,1,Cw,2,ABx,2,FALSE
CWHvm4,CWHvm4/112,Hw,2,Hw,2,AB,2,FALSE
CWHvm4,CWHvm4/112,Ss,2,Ss,2,AB,2,FALSE
CWHvm4,CWHvm4/112,Yc,2,Yc,2,ABx,3,FALSE
CWHvm4,CWHvm4/112,Hm,3,Hm,3,AB,3,FALSE
CWHvm4,CWHvm4/112,Fdc,4,Fd,5,ABx,5,FALSE
CWHvm4,CWHvm4/113,Ba,1,Ba,2,AB,2,FALSE
CWHvm4,CWHvm4/113,Cw,2,Cw,2,AB,2,FALSE
CWHvm4,CWHvm4/113,Hm,2,Hm,2,AB,2,FALSE
CWHvm4,CWHvm4/113,Hw,2,Hw,2,AB,2,FALSE
CWHvm4,CWHvm4/113,Yc,3,Yc,2,AB,2,FALSE
CWHvm4,CWHvm4/113,Plc,2,Pl,3,AB,3,FALSE
CWHvm4,CWHvm4/Wb51,Hm,2,Hm,3,ABx,3,FALSE
CWHvm4,CWHvm4/Wb51,Hw,,Hw,3,AB,3,FALSE
CWHvm4,CWHvm4/Wb51,Plc,2,Pl,3,ABx,3,FALSE
CWHvm4,CWHvm4/Wb51,Yc,2,Yc,3,ABx,3,FALSE
CWHvm4,CWHvm4/Wb51,Ba,,Ba,3,AB,4,FALSE
CWHvm4,CWHvm4/Wb53,Hm,2,Hm,3,ABx,3,FALSE
CWHvm4,CWHvm4/Wb53,Hw,,Hw,3,AB,3,FALSE
CWHvm4,CWHvm4/Wb53,Plc,2,Pl,3,ABx,3,FALSE
CWHvm4,CWHvm4/Wb53,Yc,2,Yc,3,ABx,3,FALSE
CWHvm4,CWHvm4/Wb53,Ba,,Ba,3,AB,4,FALSE
CWHvm3,CWHvm4/Wf,X,,X,,VC,,FALSE
CWHvm3,CWHvm4/Wm,X,,X,,VC,,FALSE
CWHvm4,CWHvm4/Ws55,Cw,1,Cw,2,ABx,2,FALSE
CWHvm4,CWHvm4/Ws55,Yc,3,Yc,2,AB,2,FALSE
CWHvm4,CWHvm4/Ws55,Ba,,Ba,3,ABx,3,FALSE
CWHvm4,CWHvm4/Ws55,Hm,2,Hm,3,AB,3,FALSE
CWHvm4,CWHvm4/Ws55,Hw,2,Hw,3,AB,3,FALSE
CWHvm4,CWHvm4/Ws55,Ss,3,Ss,3,AB,3,FALSE
CWHwm,CWHwm/101,Hw,1,Hw,1,AB,1,FALSE
CWHwm,CWHwm/101,Ss,1,Ss,1,AB,1,FALSE
CWHwm,CWHwm/101,Dr,2,Dr,2,AB,2,FALSE
CWHwm,CWHwm/101,Hm,3,Hm,3,AB,3,FALSE
CWHwm,CWHwm/101,Yc,3,Yc,3,AB,3,FALSE
CWHwm,CWHwm/101,Ba,3,Ba,4,ABx,4,FALSE
CWHwm,CWHwm/101,Cw,4,Cw,4,AB,4,FALSE
CWHwm,CWHwm/101a,Hw,1,Hw,1,AB,1,FALSE
CWHwm,CWHwm/101a,Ss,1,Ss,1,AB,1,FALSE
CWHwm,CWHwm/101a,Dr,2,Dr,2,AB,2,FALSE
CWHwm,CWHwm/101a,Hm,3,Hm,3,AB,3,FALSE
CWHwm,CWHwm/101a,Yc,3,Yc,3,AB,3,FALSE
CWHwm,CWHwm/101a,Ba,3,Ba,4,ABx,4,FALSE
CWHwm,CWHwm/101a,Cw,4,Cw,4,AB,4,FALSE
CWHwm,CWHwm/101b,Hw,1,Hw,1,AB,1,FALSE
CWHwm,CWHwm/101b,Plc,1,Pl,2,AB,2,FALSE
CWHwm,CWHwm/101b,Ss,3,Ss,2,ABx,2,FALSE
CWHwm,CWHwm/101b,Dr,3,Dr,3,AB,3,FALSE
CWHwm,CWHwm/101b,Hm,3,Hm,3,AB,3,FALSE
CWHwm,CWHwm/101b,Cw,4,Cw,4,AB,4,FALSE
CWHwm,CWHwm/102,Plc,,Pl,2,ABx,2,FALSE
CWHwm,CWHwm/102,Hm,,Hm,3,ABx,3,FALSE
CWHwm,CWHwm/102,Hw,,Hw,3,ABx,3,FALSE
CWHwm,CWHwm/102,Ss,,Ss,3,ABx,3,FALSE
CWHwm,CWHwm/102,Yc,,Yc,,,3,FALSE
CWHwm,CWHwm/110,Ss,1,Ss,1,AB,1,FALSE
CWHwm,CWHwm/110,Dr,2,Dr,2,AB,2,FALSE
CWHwm,CWHwm/110,Hw,2,Hw,2,AB,2,FALSE
CWHwm,CWHwm/110,Act,3,Ac,3,AB,3,FALSE
CWHwm,CWHwm/110,Yc,3,Yc,3,AB,3,FALSE
CWHwm,CWHwm/110,Ba,3,Ba,4,ABx,4,FALSE
CWHwm,CWHwm/110,Cw,4,Cw,4,AB,4,FALSE
CWHwm,CWHwm/111,Hm,3,Hm,3,AB,3,FALSE
CWHwm,CWHwm/111,Hw,3,Hw,3,AB,3,FALSE
CWHwm,CWHwm/111,Yc,,Yc,3,ABx,3,FALSE
CWHwm,CWHwm/112,Ss,1,Ss,1,AB,1,FALSE
CWHwm,CWHwm/112,Act,2,Ac,2,AB,2,FALSE
CWHwm,CWHwm/112,Dr,2,Dr,2,AB,2,FALSE
CWHwm,CWHwm/112,Hw,2,Hw,2,AB,2,FALSE
CWHwm,CWHwm/112,Yc,3,Yc,3,AB,3,FALSE
CWHwm,CWHwm/112,Ba,3,Ba,4,ABx,4,FALSE
CWHwm,CWHwm/112,Cw,4,Cw,4,AB,4,FALSE
CWHwm,CWHwm/113,Act,1,Ac,1,AB,1,FALSE
CWHwm,CWHwm/113,Dr,1,Dr,1,AB,1,FALSE
CWHwm,CWHwm/113,Ss,1,Ss,1,AB,1,FALSE
CWHwm,CWHwm/113,Hw,2,Hw,2,AB,2,FALSE
CWHwm,CWHwm/113,Ba,3,Ba,4,ABx,4,FALSE
CWHwm,CWHwm/113,Cw,4,Cw,4,AB,4,FALSE
CWHwm,CWHwm/Fl50,Dr,1,Dr,1,AB,1,FALSE
CWHwm,CWHwm/Fl50,Act,3,Ac,2,ABx,2,FALSE
CWHwm,CWHwm/Fl51,Dr,1,Dr,1,AB,1,FALSE
CWHwm,CWHwm/Fl51,Act,3,Ac,2,ABx,2,FALSE
CWHwm,CWHwm/Fm50,Act,1,Ac,1,AB,1,FALSE
CWHwm,CWHwm/Fm50,Dr,1,Dr,1,AB,1,FALSE
CWHwm,CWHwm/Fm50,Ss,2,Ss,2,AB,2,FALSE
CWHwm,CWHwm/Fm50,Cw,4,Cw,4,AB,4,FALSE
CWHwm,CWHwm/Fm50,Ba,3,Ba,5,ABx,4,FALSE
CWHwm,CWHwm/Wb51,Hw,3,Hw,3,AB,3,FALSE
CWHwm,CWHwm/Wb51,Plc,2,Pl,3,ABx,3,FALSE
CWHwm,CWHwm/Wb51,Yc,3,Yc,3,AB,3,FALSE
CWHwm,CWHwm/Wb51,Cw,4,Cw,4,AB,4,FALSE
CWHwm,CWHwm/Wb53,Plc,,Pl,2,,2,FALSE
CWHwm,CWHwm/Wb53,Yc,,Yc,2,,2,FALSE
CWHwm,CWHwm/Wb53,Hw,,Hw,3,,3,FALSE
CWHwm,CWHwm/Wb53,Cw,,Cw,4,,4,FALSE
CWHwm,CWHwm/Wf,X,,X,,VC,,FALSE
CWHwm,CWHwm/Wm,X,,X,,VC,,FALSE
CWHwm,CWHwm/Ws55,Dr,2,Dr,2,AB,2,FALSE
CWHwm,CWHwm/Ws55,Hw,2,Hw,2,AB,2,FALSE
CWHwm,CWHwm/Ws55,Ss,1,Ss,2,ABx,2,FALSE
CWHwm,CWHwm/Ws55,Act,3,Ac,3,AB,3,FALSE
CWHwm,CWHwm/Ws55,Hm,3,Hm,3,AB,3,FALSE
CWHwm,CWHwm/Ws55,Yc,3,Yc,3,AB,3,FALSE
CWHwm,CWHwm/Ws55,Cw,4,Cw,4,AB,4,FALSE
CWHwm,CWHwm/Ws56,Dr,2,Dr,2,AB,2,FALSE
CWHwm,CWHwm/Ws56,Hw,2,Hw,2,AB,2,FALSE
CWHwm,CWHwm/Ws56,Ss,1,Ss,2,ABx,2,FALSE
CWHwm,CWHwm/Ws56,Act,3,Ac,3,AB,3,FALSE
CWHwm,CWHwm/Ws56,Hm,3,Hm,3,AB,3,FALSE
CWHwm,CWHwm/Ws56,Yc,3,Yc,3,AB,3,FALSE
CWHwm,CWHwm/Ws56,Cw,4,Cw,4,AB,4,FALSE
CWHwm,CWHwm/Ws60,Ss,,Ss,2,,2,FALSE
CWHwm,CWHwm/Ws60,Dr,,Dr,3,,3,FALSE
CWHwm,CWHwm/Ws60,Cw,,Cw,4,,4,FALSE
CWHws1,CWHws1/101,Ba,1,Ba,1,DVM,1,FALSE
CWHws1,CWHws1/101,Hw,1,Hw,1,DVM,1,FALSE
CWHws1,CWHws1/101,Cw,2,Cw,2,DVM,2,FALSE
CWHws1,CWHws1/101,Dr,2,Dr,2,DVM,2,FALSE
CWHws1,CWHws1/101,Ep,,Ep,2,DVM,2,FALSE
CWHws1,CWHws1/101,Ss,2,Ss,2,DVM,2,FALSE
CWHws1,CWHws1/101,Plc,2,Pl,2,DVM,3,FALSE
CWHws1,CWHws1/101,Act,,Ac,3,DVM,3,FALSE
CWHws1,CWHws1/101,At,,At,3,DVM,3,FALSE
CWHws1,CWHws1/101,Sx,,Sx,3,DVM,3,FALSE
CWHws1,CWHws1/102,Plc,2,Pl,1,DVM,1,FALSE
CWHws1,CWHws1/102,Ep,,Ep,2,DVM,2,FALSE
CWHws1,CWHws1/102,Hw,2,Hw,2,DVM,2,FALSE
CWHws1,CWHws1/102,Act,,Ac,3,DVM,3,FALSE
CWHws1,CWHws1/102,At,,At,3,DVM,3,FALSE
CWHws1,CWHws1/102,Cw,3,Cw,3,DVM,3,FALSE
CWHws1,CWHws1/102,Ba,,Ba,3,DVM,4,FALSE
CWHws1,CWHws1/102,Ss,,Ss,3,DVM,4,FALSE
CWHws1,CWHws1/102,Sx,,Sx,,,4,FALSE
CWHws1,CWHws1/103,Hw,1,Hw,1,DVM,1,FALSE
CWHws1,CWHws1/103,Plc,1,Pl,1,DVM,1,FALSE
CWHws1,CWHws1/103,Cw,2,Cw,2,DVM,2,FALSE
CWHws1,CWHws1/103,Ep,,Ep,2,DVM,2,FALSE
CWHws1,CWHws1/103,Act,,Ac,3,DVM,3,FALSE
CWHws1,CWHws1/103,At,,At,3,DVM,3,FALSE
CWHws1,CWHws1/103,Ba,3,Ba,3,DVM,3,FALSE
CWHws1,CWHws1/103,Dr,,Dr,3,DVM,3,FALSE
CWHws1,CWHws1/103,Ss,,Ss,3,DVM,3,FALSE
CWHws1,CWHws1/103,Sx,,Sx,3,DVM,3,FALSE
CWHws1,CWHws1/110,Ba,1,Ba,1,DVM,1,FALSE
CWHws1,CWHws1/110,Ac,2,Ac,2,DVM,2,FALSE
CWHws1,CWHws1/110,Cw,1,Cw,2,DVM,2,FALSE
CWHws1,CWHws1/110,Ep,,Ep,2,DVM,2,FALSE
CWHws1,CWHws1/110,Hw,2,Hw,2,DVM,2,FALSE
CWHws1,CWHws1/110,Ss,1,Ss,2,DVM,3,FALSE
CWHws1,CWHws1/110,At,,At,3,DVM,3,FALSE
CWHws1,CWHws1/110,Dr,2,Dr,3,DVM,3,FALSE
CWHws1,CWHws1/110,Plc,3,Pl,3,DVM,3,FALSE
CWHws1,CWHws1/110,Sx,,Sx,,,3,FALSE
CWHws1,CWHws1/111,Ba,1,Ba,1,DVM,1,FALSE
CWHws1,CWHws1/111,Hw,1,Hw,1,DVM,1,FALSE
CWHws1,CWHws1/111,Cw,1,Cw,2,DVM,2,FALSE
CWHws1,CWHws1/111,Dr,2,Dr,2,DVM,2,FALSE
CWHws1,CWHws1/111,Ep,,Ep,2,DVM,2,FALSE
CWHws1,CWHws1/111,Plc,,Pl,2,DVM,2,FALSE
CWHws1,CWHws1/111,Sx,,Sx,,,2,FALSE
CWHws1,CWHws1/111,Ss,2,Ss,2,DVM,3,FALSE
CWHws1,CWHws1/111,Act,,Ac,3,DVM,3,FALSE
CWHws1,CWHws1/111,At,,At,3,DVM,3,FALSE
CWHws1,CWHws1/112,Cw,1,Cw,1,DVM,1,FALSE
CWHws1,CWHws1/112,Hw,2,Hw,1,DVM,1,FALSE
CWHws1,CWHws1/112,Ac,2,Ac,2,DVM,2,FALSE
CWHws1,CWHws1/112,Ba,1,Ba,2,DVM,2,FALSE
CWHws1,CWHws1/112,Dr,2,Dr,2,DVM,2,FALSE
CWHws1,CWHws1/112,Ss,2,Ss,2,DVM,2,FALSE
CWHws1,CWHws1/112,Sx,,Sx,,,2,FALSE
CWHws1,CWHws1/112,At,,At,3,DVM,3,FALSE
CWHws1,CWHws1/113,Ac,1,Ac,1,DVM,1,FALSE
CWHws1,CWHws1/113,Cw,1,Cw,1,DVM,1,FALSE
CWHws1,CWHws1/113,Dr,1,Dr,1,DVM,1,FALSE
CWHws1,CWHws1/113,Ss,2,Ss,1,DVM,1,FALSE
CWHws1,CWHws1/113,Hw,2,Hw,2,DVM,2,FALSE
CWHws1,CWHws1/113,Ba,1,Ba,3,DVM,3,FALSE
CWHws1,CWHws1/113,Up,,Up,3,DVM,3,FALSE
CWHws1,CWHws1/Fl50,Ac,1,Ac,1,,1,FALSE
CWHws1,CWHws1/Fl50,Dr,1,Dr,1,,1,FALSE
CWHws1,CWHws1/Fm50,Ac,1,Ac,1,DVM,1,FALSE
CWHws1,CWHws1/Fm50,Cw,2,Cw,2,DVM,2,FALSE
CWHws1,CWHws1/Fm50,Dr,1,Dr,2,DVM,2,FALSE
CWHws1,CWHws1/Fm50,Ss,2,Ss,2,DVM,2,FALSE
CWHws1,CWHws1/Fm50,Ba,2,Ba,3,DVM,3,FALSE
CWHws1,CWHws1/Fm50,Hw,3,Hw,3,DVM,3,FALSE
CWHws1,CWHws1/Fm50,Up,,Up,3,DVM,3,FALSE
CWHws1,CWHws1/Ro,X,,X,,VC,,FALSE
CWHws1,CWHws1/Wb51,Plc,2,Pl,2,,2,FALSE
CWHws1,CWHws1/Wb51,Cw,3,Cw,3,,3,FALSE
CWHws1,CWHws1/Wb51,Hw,3,Hw,3,,3,FALSE
CWHws1,CWHws1/Ws56,Cw,1,Cw,1,DVM,1,FALSE
CWHws1,CWHws1/Ws56,Hw,3,Hw,1,DVM,1,FALSE
CWHws1,CWHws1/Ws56,Dr,2,Dr,2,DVM,2,FALSE
CWHws1,CWHws1/Ws56,Ss,2,Ss,2,DVM,2,FALSE
CWHws1,CWHws1/Ws56,Ac,3,Ac,3,DVM,3,FALSE
CWHws1,CWHws1/Ws56,Ba,3,Ba,3,DVM,3,FALSE
CWHws2,CWHws2/101,Ba,1,Ba,1,DVM,1,FALSE
CWHws2,CWHws2/101,Hw,1,Hw,1,DVM,1,FALSE
CWHws2,CWHws2/101,Plc,2,Pl,2,DVM,2,FALSE
CWHws2,CWHws2/101,Bl,2,Bl,2,DVM,3,FALSE
CWHws2,CWHws2/101,Ac,3,Ac,3,DVM,3,FALSE
CWHws2,CWHws2/101,Cw,2,Cw,3,DVM,3,FALSE
CWHws2,CWHws2/101,Dr,2,Dr,3,DVM,3,FALSE
CWHws2,CWHws2/101,Hm,3,Hm,3,DVM,3,FALSE
CWHws2,CWHws2/101,Sxw,,Sx,3,DVM,3,FALSE
CWHws2,CWHws2/101,Ss,5,Ss,3,DVM,4,FALSE
CWHws2,CWHws2/101,Ep,3,Ep,5,DVM,4,FALSE
CWHws2,CWHws2/102,Hw,3,Hw,1,DVM,2,FALSE
CWHws2,CWHws2/102,Hm,3,Hm,2,DVM,2,FALSE
CWHws2,CWHws2/102,Plc,1,Pl,2,DVM,2,FALSE
CWHws2,CWHws2/102,Ba,,Ba,3,DVM,3,FALSE
CWHws2,CWHws2/102,Bl,,Bl,3,DVM,3,FALSE
CWHws2,CWHws2/102,Cw,3,Cw,3,DVM,3,FALSE
CWHws2,CWHws2/102,Ep,3,Ep,5,DVM,4,FALSE
CWHws2,CWHws2/103,Hw,2,Hw,1,DVM,1,FALSE
CWHws2,CWHws2/103,Plc,1,Pl,2,DVM,2,FALSE
CWHws2,CWHws2/103,Ac,3,Ac,3,DVM,3,FALSE
CWHws2,CWHws2/103,Ba,3,Ba,3,DVM,3,FALSE
CWHws2,CWHws2/103,Cw,2,Cw,3,DVM,3,FALSE
CWHws2,CWHws2/103,Dr,2,Dr,3,DVM,3,FALSE
CWHws2,CWHws2/103,Fdc,3,Fd,3,DVM,3,FALSE
CWHws2,CWHws2/103,Hm,3,Hm,3,DVM,3,FALSE
CWHws2,CWHws2/103,Sx,,Sx,,,3,FALSE
CWHws2,CWHws2/103,Bl,,Bl,3,DVM,4,FALSE
CWHws2,CWHws2/103,Ss,,Ss,3,DVM,4,FALSE
CWHws2,CWHws2/103,Ep,3,Ep,5,DVM,4,FALSE
CWHws2,CWHws2/110,Ba,1,Ba,1,DVM,1,FALSE
CWHws2,CWHws2/110,Hw,2,Hw,1,DVM,1,FALSE
CWHws2,CWHws2/110,Bl,2,Bl,2,DVM,2,FALSE
CWHws2,CWHws2/110,Ss,2,Ss,2,DVM,2,FALSE
CWHws2,CWHws2/110,Ac,3,Ac,3,,3,FALSE
CWHws2,CWHws2/110,Cw,2,Cw,3,DVM,3,FALSE
CWHws2,CWHws2/110,Dr,2,Dr,3,DVM,3,FALSE
CWHws2,CWHws2/110,Hm,3,Hm,3,DVM,3,FALSE
CWHws2,CWHws2/110,Sx,,Sx,,,3,FALSE
CWHws2,CWHws2/110,Ep,3,Ep,5,DVM,4,FALSE
CWHws2,CWHws2/111,Ba,1,Ba,1,,1,FALSE
CWHws2,CWHws2/111,Hw,1,Hw,1,,1,FALSE
CWHws2,CWHws2/111,Bl,2,Bl,2,,2,FALSE
CWHws2,CWHws2/111,Ac,3,Ac,3,,3,FALSE
CWHws2,CWHws2/111,Cw,2,Cw,3,DVM,3,FALSE
CWHws2,CWHws2/111,Dr,2,Dr,3,DVM,3,FALSE
CWHws2,CWHws2/111,Hm,3,Hm,3,,3,FALSE
CWHws2,CWHws2/111,Ss,3,Ss,3,,3,FALSE
CWHws2,CWHws2/111,Sx,,Sx,,,3,FALSE
CWHws2,CWHws2/111,Ep,3,Ep,5,DVM,4,FALSE
CWHws2,CWHws2/112,Ba,1,Ba,1,DVM,1,FALSE
CWHws2,CWHws2/112,Ac,2,Ac,2,DVM,2,FALSE
CWHws2,CWHws2/112,Bl,2,Bl,2,DVM,2,FALSE
CWHws2,CWHws2/112,Hw,2,Hw,2,DVM,2,FALSE
CWHws2,CWHws2/112,Ss,2,Ss,2,DVM,2,FALSE
CWHws2,CWHws2/112,Sx,,Sx,,,2,
CWHws2,CWHws2/112,At,,At,3,DVM,3,FALSE
CWHws2,CWHws2/112,Cw,2,Cw,3,DVM,3,FALSE
CWHws2,CWHws2/112,Dr,2,Dr,3,DVM,3,FALSE
CWHws2,CWHws2/112,Hm,,Hm,3,DVM,3,FALSE
CWHws2,CWHws2/112,Ep,3,Ep,5,DVM,4,FALSE
CWHws2,CWHws2/113,Ac,1,Ac,1,DVM,1,FALSE
CWHws2,CWHws2/113,Ba,1,Ba,1,DVM,1,FALSE
CWHws2,CWHws2/113,Dr,1,Dr,1,DVM,1,FALSE
CWHws2,CWHws2/113,Hw,2,Hw,2,DVM,2,FALSE
CWHws2,CWHws2/113,Ss,2,Ss,2,DVM,2,FALSE
CWHws2,CWHws2/113,Bl,2,Bl,3,DVM,3,FALSE
CWHws2,CWHws2/113,Cw,2,Cw,3,DVM,3,FALSE
CWHws2,CWHws2/113,Hm,,Hm,3,DVM,3,FALSE
CWHws2,CWHws2/113,Ep,3,Ep,5,DVM,4,FALSE
CWHws2,CWHws2/114,Bl,,Bl,1,DVM,1,FALSE
CWHws2,CWHws2/114,Hw,,Hw,2,DVM,2,FALSE
CWHws2,CWHws2/114,Ac,,Ac,3,DVM,3,FALSE
CWHws2,CWHws2/114,Ba,,Ba,3,DVM,3,FALSE
CWHws2,CWHws2/114,Cw,,Cw,3,DVM,3,FALSE
CWHws2,CWHws2/114,Dr,,Dr,3,DVM,3,FALSE
CWHws2,CWHws2/114,Hm,,Hm,3,DVM,3,FALSE
CWHws2,CWHws2/114,Sxw,,Sx,3,DVM,3,FALSE
CWHws2,CWHws2/Fl51,Dr,1,Dr,1,DVM,1,FALSE
CWHws2,CWHws2/Fl51,Ac,2,Ac,2,DVM,2,FALSE
CWHws2,CWHws2/Fl51,Wt,,Wt,2,DVM,2,FALSE
CWHws2,CWHws2/Fl51,Ss,3,Ss,3,DVM,3,FALSE
CWHws2,CWHws2/Fl51,Ep,3,Ep,5,DVM,4,FALSE
CWHws2,CWHws2/Fm50,Ac,1,Ac,1,DVM,1,FALSE
CWHws2,CWHws2/Fm50,Dr,1,Dr,1,DVM,1,FALSE
CWHws2,CWHws2/Fm50,Ss,2,Ss,2,DVM,2,FALSE
CWHws2,CWHws2/Fm50,Ba,2,Ba,3,DVM,3,FALSE
CWHws2,CWHws2/Fm50,Cw,2,Cw,3,DVM,3,FALSE
CWHws2,CWHws2/Fm50,Hw,3,Hw,3,DVM,3,FALSE
CWHws2,CWHws2/Fm50,Wt,,Wt,3,DVM,3,FALSE
CWHws2,CWHws2/Fm50,Bl,2,Bl,3,DVM,4,FALSE
CWHws2,CWHws2/Fm50,Ep,3,Ep,5,DVM,4,FALSE
CWHws2,CWHws2/Ro,X,,X,,VC,,FALSE
CWHws2,CWHws2/Wb51,Plc,1,Pl,1,,2,FALSE
CWHws2,CWHws2/Wb51,Ba,3,Ba,3,,3,FALSE
CWHws2,CWHws2/Wb51,Cw,3,Cw,3,,3,FALSE
CWHws2,CWHws2/Wb51,Hm,3,Hm,3,,3,FALSE
CWHws2,CWHws2/Wb51,Hw,3,Hw,3,,3,FALSE
CWHws2,CWHws2/Wb51,Ep,3,Ep,3,,4,FALSE
CWHws2,CWHws2/Ws56,Ba,2,Ba,2,DVM,2,FALSE
CWHws2,CWHws2/Ws56,Cw,2,Cw,2,DVM,2,FALSE
CWHws2,CWHws2/Ws56,Dr,2,Dr,2,DVM,2,FALSE
CWHws2,CWHws2/Ws56,Hw,3,Hw,2,DVM,2,FALSE
CWHws2,CWHws2/Ws56,Ss,2,Ss,2,DVM,2,FALSE
CWHws2,CWHws2/Ws56,Ac,3,Ac,3,DVM,3,FALSE
CWHws2,CWHws2/Ws56,Ep,3,Ep,5,DVM,4,FALSE
CWHws3,CWHws3/101,Hw,1,Hw,1,DVM,1,FALSE
CWHws3,CWHws3/101,Ba,2,Ba,2,DVM,2,FALSE
CWHws3,CWHws3/101,Cw,2,Cw,2,DVM,2,FALSE
CWHws3,CWHws3/101,Fdc,2,Fd,2,DVM,2,FALSE
CWHws3,CWHws3/101,Ac,3,Ac,3,DVM,3,FALSE
CWHws3,CWHws3/101,Dr,3,Dr,3,,3,FALSE
CWHws3,CWHws3/101,Ep,3,Ep,3,,3,FALSE
CWHws3,CWHws3/101,Sx,,Sx,3,DVM,3,FALSE
CWHws3,CWHws3/101,Mb,5,Mb,5,DVM,5,FALSE
CWHws3,CWHws3/102,Fdc,3,Fd,2,DVM,2,FALSE
CWHws3,CWHws3/102,Plc,3,Pl,2,DVM,2,FALSE
CWHws3,CWHws3/102,Cw,,Cw,3,DVM,3,FALSE
CWHws3,CWHws3/102,Ep,3,Ep,3,DVM,3,FALSE
CWHws3,CWHws3/102,Hw,,Hw,3,DVM,3,FALSE
CWHws3,CWHws3/103,Fdc,2,Fd,1,DVM,1,FALSE
CWHws3,CWHws3/103,Hw,3,Hw,1,DVM,1,FALSE
CWHws3,CWHws3/103,Cw,3,Cw,2,DVM,2,FALSE
CWHws3,CWHws3/103,Ac,3,Ac,3,,3,FALSE
CWHws3,CWHws3/103,Ba,,Ba,3,DVM,3,FALSE
CWHws3,CWHws3/103,Dr,3,Dr,3,,3,FALSE
CWHws3,CWHws3/103,Ep,3,Ep,3,DVM,3,FALSE
CWHws3,CWHws3/103,Plc,3,Pl,3,DVM,3,FALSE
CWHws3,CWHws3/103,Sx,3,Sx,3,DVM,3,FALSE
CWHws3,CWHws3/103,Mb,5,Mb,5,DVM,5,FALSE
CWHws3,CWHws3/110,Hw,1,Hw,1,DVM,1,FALSE
CWHws3,CWHws3/110,Ba,1,Ba,2,DVM,2,FALSE
CWHws3,CWHws3/110,Cw,2,Cw,2,DVM,2,FALSE
CWHws3,CWHws3/110,Dr,2,Dr,2,DVM,2,FALSE
CWHws3,CWHws3/110,Fdc,2,Fd,2,DVM,2,FALSE
CWHws3,CWHws3/110,Ss,2,Ss,2,DVM,2,FALSE
CWHws3,CWHws3/110,Ac,2,Ac,3,DVM,3,FALSE
CWHws3,CWHws3/110,Ep,3,Ep,3,DVM,3,FALSE
CWHws3,CWHws3/110,Sx,3,Sx,?,,3,FALSE
CWHws3,CWHws3/110,Mb,3,Mb,5,DVM,5,FALSE
CWHws3,CWHws3/111,Hw,1,Hw,1,DVM,1,FALSE
CWHws3,CWHws3/111,Ba,1,Ba,2,DVM,2,FALSE
CWHws3,CWHws3/111,Cw,2,Cw,2,DVM,2,FALSE
CWHws3,CWHws3/111,Dr,2,Dr,2,,2,FALSE
CWHws3,CWHws3/111,Ss,2,Ss,2,DVM,2,FALSE
CWHws3,CWHws3/111,Ac,3,Ac,3,DVM,3,FALSE
CWHws3,CWHws3/111,Bl,3,Bl,3,DVM,3,FALSE
CWHws3,CWHws3/111,Ep,3,Ep,3,,3,FALSE
CWHws3,CWHws3/111,Mb,5,Mb,5,DVM,5,FALSE
CWHws3,CWHws3/112,Ba,1,Ba,1,DVM,1,FALSE
CWHws3,CWHws3/112,Hw,1,Hw,1,DVM,1,FALSE
CWHws3,CWHws3/112,Ac,2,Ac,2,,2,FALSE
CWHws3,CWHws3/112,Cw,2,Cw,2,DVM,2,FALSE
CWHws3,CWHws3/112,Dr,2,Dr,2,,2,FALSE
CWHws3,CWHws3/112,Ss,2,Ss,2,DVM,2,FALSE
CWHws3,CWHws3/112,Ep,3,Ep,3,DVM,3,FALSE
CWHws3,CWHws3/112,Fdc,3,Fd,3,DVM,3,FALSE
CWHws3,CWHws3/112,Sx,3,Sx,3,DVM,3,FALSE
CWHws3,CWHws3/112,Mb,3,Mb,5,DVM,5,FALSE
CWHws3,CWHws3/113,Ac,1,Ac,1,DVM,1,FALSE
CWHws3,CWHws3/113,Dr,1,Dr,1,DVM,1,FALSE
CWHws3,CWHws3/113,Ss,2,Ss,1,DVM,1,FALSE
CWHws3,CWHws3/113,Ba,2,Ba,2,DVM,2,FALSE
CWHws3,CWHws3/113,Cw,2,Cw,2,DVM,2,FALSE
CWHws3,CWHws3/113,Hw,,Hw,2,DVM,2,FALSE
CWHws3,CWHws3/113,Sx,2,Sx,2,,2,FALSE
CWHws3,CWHws3/113,Ep,3,Ep,3,DVM,3,FALSE
CWHws3,CWHws3/113,Mb,3,Mb,5,DVM,5,FALSE
CWHws3,CWHws3/Fl50,Dr,1,Dr,1,DVM,1,FALSE
CWHws3,CWHws3/Fl50,Ac,2,Ac,2,DVM,2,FALSE
CWHws3,CWHws3/Fl50,Wt,,Wt,2,DVM,2,FALSE
CWHws3,CWHws3/Fl50,Ep,3,Ep,3,,3,FALSE
CWHws3,CWHws3/Fl50,Ss,3,Ss,3,DVM,3,FALSE
CWHws3,CWHws3/Fl50,Mb,3,Mb,5,DVM,5,FALSE
CWHws3,CWHws3/Fm50,Ac,1,Ac,1,DVM,1,FALSE
CWHws3,CWHws3/Fm50,Dr,1,Dr,1,DVM,1,FALSE
