"","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","expert_update","mod","outrange"
"9638","ICHxm1","ICHxm1/104.2","Pli",3,"Pl",3,NA,NA,FALSE
"9639","ICHxm1","ICHxm1/110","Cw",1,"Cw",1,NA,NA,FALSE
"9640","ICHxm1","ICHxm1/110","Ep",1,"Ep",1,NA,NA,FALSE
"9641","ICHxm1","ICHxm1/110","Fdi",1,"Fd",1,NA,NA,FALSE
"9642","ICHxm1","ICHxm1/110","Lw",2,"Lw",2,NA,NA,FALSE
"9643","ICHxm1","ICHxm1/110","Pli",3,"Pl",3,NA,NA,FALSE
"9644","ICHxm1","ICHxm1/110","Sxw",2,"Sx",2,NA,NA,FALSE
"9645","ICHxm1","ICHxm1/111","Cw",1,"Cw",1,NA,NA,FALSE
"9646","ICHxm1","ICHxm1/111","Ep",2,"Ep",2,NA,NA,FALSE
"9647","ICHxm1","ICHxm1/111","Fdi",3,"Fd",3,NA,NA,FALSE
"9648","ICHxm1","ICHxm1/111","Sxw",2,"Sx",2,NA,NA,FALSE
"9649","ICHxm1","ICHxm1/112","Cw",2,"Cw",2,NA,NA,FALSE
"9650","ICHxm1","ICHxm1/112","Ep",2,"Ep",2,NA,NA,FALSE
"9651","ICHxm1","ICHxm1/112","Fdi",4,"Fd",4,NA,NA,FALSE
"9652","ICHxm1","ICHxm1/112","Sxw",2,"Sx",2,NA,NA,FALSE
"9654","ICHxw","ICHxw/101","At",2,"At",2,NA,NA,FALSE
"9655","ICHxw","ICHxw/101","Bg",2,"Bg",2,NA,NA,FALSE
"9656","ICHxw","ICHxw/101","Cw",2,"Cw",2,NA,NA,FALSE
"9657","ICHxw","ICHxw/101","Ep",2,"Ep",2,NA,NA,FALSE
"9658","ICHxw","ICHxw/101","Fdi",1,"Fd",1,NA,NA,FALSE
"9659","ICHxw","ICHxw/101","Hw",3,"Hw",3,NA,NA,FALSE
"9660","ICHxw","ICHxw/101","Lw",2,"Lw",2,NA,NA,FALSE
"9661","ICHxw","ICHxw/101","Pli",3,"Pl",3,NA,NA,FALSE
"9662","ICHxw","ICHxw/101","Pw",2,"Pw",2,NA,NA,FALSE
"9663","ICHxw","ICHxw/101","Pyi",3,"Py",3,NA,NA,FALSE
"9664","ICHxw","ICHxw/102","Ep",3,"Ep",3,NA,NA,FALSE
"9665","ICHxw","ICHxw/102","Fdi",1,"Fd",1,NA,NA,FALSE
"9666","ICHxw","ICHxw/102","Pyi",1,"Py",1,NA,NA,FALSE
"9667","ICHxw","ICHxw/103","At",2,"At",2,NA,NA,FALSE
"9668","ICHxw","ICHxw/103","Ep",2,"Ep",2,NA,NA,FALSE
"9669","ICHxw","ICHxw/103","Fdi",1,"Fd",1,NA,NA,FALSE
"9670","ICHxw","ICHxw/103","Lw",2,"Lw",2,NA,NA,FALSE
"9671","ICHxw","ICHxw/103","Pli",2,"Pl",2,NA,NA,FALSE
"9672","ICHxw","ICHxw/103","Pyi",1,"Py",1,NA,NA,FALSE
"9673","ICHxw","ICHxw/104","At",2,"At",2,NA,NA,FALSE
"9674","ICHxw","ICHxw/104","Bg",3,"Bg",3,NA,NA,FALSE
"9675","ICHxw","ICHxw/104","Cw",3,"Cw",3,NA,NA,FALSE
"9676","ICHxw","ICHxw/104","Ep",2,"Ep",2,NA,NA,FALSE
"9677","ICHxw","ICHxw/104","Fdi",1,"Fd",1,NA,NA,FALSE
"9678","ICHxw","ICHxw/104","Lw",2,"Lw",2,NA,NA,FALSE
"9679","ICHxw","ICHxw/104","Pli",2,"Pl",2,NA,NA,FALSE
"9680","ICHxw","ICHxw/104","Pw",3,"Pw",3,NA,NA,FALSE
"9681","ICHxw","ICHxw/104","Pyi",2,"Py",2,NA,NA,FALSE
"9682","ICHxw","ICHxw/110","Act",2,"Ac",2,NA,NA,FALSE
"9683","ICHxw","ICHxw/110","At",2,"At",2,NA,NA,FALSE
"9684","ICHxw","ICHxw/110","Bg",2,"Bg",2,NA,NA,FALSE
"9685","ICHxw","ICHxw/110","Cw",1,"Cw",1,NA,NA,FALSE
"9686","ICHxw","ICHxw/110","Ep",2,"Ep",2,NA,NA,FALSE
"9687","ICHxw","ICHxw/110","Fdi",2,"Fd",2,NA,NA,FALSE
"9688","ICHxw","ICHxw/110","Hw",1,"Hw",1,NA,NA,FALSE
"9689","ICHxw","ICHxw/110","Lw",2,"Lw",2,NA,NA,FALSE
"9690","ICHxw","ICHxw/110","Pw",2,"Pw",2,NA,NA,FALSE
"9691","ICHxw","ICHxw/110","Sxw",3,"Sx",3,NA,NA,FALSE
"9692","ICHxw","ICHxw/111","Act",2,"Ac",2,NA,NA,FALSE
"9693","ICHxw","ICHxw/111","At",3,"At",3,NA,NA,FALSE
"9694","ICHxw","ICHxw/111","Bg",2,"Bg",2,NA,NA,FALSE
"9695","ICHxw","ICHxw/111","Cw",1,"Cw",1,NA,NA,FALSE
"9696","ICHxw","ICHxw/111","Ep",2,"Ep",2,NA,NA,FALSE
"9697","ICHxw","ICHxw/111","Fdi",2,"Fd",2,NA,NA,FALSE
"9698","ICHxw","ICHxw/111","Hw",1,"Hw",1,NA,NA,FALSE
"9699","ICHxw","ICHxw/111","Lw",2,"Lw",2,NA,NA,FALSE
"9700","ICHxw","ICHxw/111","Pw",2,"Pw",2,NA,NA,FALSE
"9701","ICHxw","ICHxw/111","Sxw",3,"Sx",3,NA,NA,FALSE
"9702","ICHxw","ICHxw/112","Act",1,"Ac",1,NA,NA,FALSE
"9703","ICHxw","ICHxw/112","At",2,"At",2,NA,NA,FALSE
"9704","ICHxw","ICHxw/112","Cw",1,"Cw",1,NA,NA,FALSE
"9705","ICHxw","ICHxw/112","Hw",1,"Hw",1,NA,NA,FALSE
"9706","ICHxw","ICHxw/112","Pw",3,"Pw",3,NA,NA,FALSE
"9707","ICHxw","ICHxw/112","Sxw",1,"Sx",1,NA,NA,FALSE
"9708","ICHxw","ICHxw/113","Act",2,"Ac",2,NA,NA,FALSE
"9709","ICHxw","ICHxw/113","At",2,"At",2,NA,NA,FALSE
"9710","ICHxw","ICHxw/113","Cw",1,"Cw",1,NA,NA,FALSE
"9711","ICHxw","ICHxw/113","Ep",2,"Ep",2,NA,NA,FALSE
"9712","ICHxw","ICHxw/113","Hw",1,"Hw",1,NA,NA,FALSE
"9713","ICHxw","ICHxw/113","Pw",5,"Pw",5,NA,NA,FALSE
"9714","ICHxw","ICHxw/113","Sxw",1,"Sx",1,NA,NA,FALSE
"9802","ICHxwa","ICHxwa/101","At",2,"At",2,NA,NA,FALSE
"9803","ICHxwa","ICHxwa/101","Bg",2,"Bg",2,NA,NA,FALSE
"9804","ICHxwa","ICHxwa/101","Cw",2,"Cw",2,NA,NA,FALSE
"9805","ICHxwa","ICHxwa/101","Ep",2,"Ep",2,NA,NA,FALSE
"9806","ICHxwa","ICHxwa/101","Fdi",1,"Fd",1,NA,NA,FALSE
"9807","ICHxwa","ICHxwa/101","Hw",3,"Hw",3,NA,NA,FALSE
"9808","ICHxwa","ICHxwa/101","Lw",2,"Lw",2,NA,NA,FALSE
"9809","ICHxwa","ICHxwa/101","Pli",3,"Pl",3,NA,NA,FALSE
"9810","ICHxwa","ICHxwa/101","Pw",2,"Pw",2,NA,NA,FALSE
"9811","ICHxwa","ICHxwa/101","Pyi",3,"Py",3,NA,NA,FALSE
"9812","ICHxwa","ICHxwa/102","At",3,"At",3,NA,NA,FALSE
"9813","ICHxwa","ICHxwa/102","Ep",3,"Ep",3,NA,NA,FALSE
"9814","ICHxwa","ICHxwa/102","Fdi",3,"Fd",3,NA,NA,FALSE
"9815","ICHxwa","ICHxwa/102","Pyi",2,"Py",2,NA,NA,FALSE
"9816","ICHxwa","ICHxwa/103","At",3,"At",3,NA,NA,FALSE
"9817","ICHxwa","ICHxwa/103","Ep",3,"Ep",3,NA,NA,FALSE
"9818","ICHxwa","ICHxwa/103","Fdi",1,"Fd",1,NA,NA,FALSE
"9819","ICHxwa","ICHxwa/103","Lw",3,"Lw",3,NA,NA,FALSE
"9820","ICHxwa","ICHxwa/103","Pyi",1,"Py",1,NA,NA,FALSE
"9821","ICHxwa","ICHxwa/104","At",3,"At",3,NA,NA,FALSE
"9822","ICHxwa","ICHxwa/104","Bg",3,"Bg",3,NA,NA,FALSE
"9823","ICHxwa","ICHxwa/104","Cw",3,"Cw",3,NA,NA,FALSE
"9824","ICHxwa","ICHxwa/104","Ep",3,"Ep",3,NA,NA,FALSE
"9825","ICHxwa","ICHxwa/104","Fdi",1,"Fd",1,NA,NA,FALSE
"9826","ICHxwa","ICHxwa/104","Lw",2,"Lw",2,NA,NA,FALSE
"9827","ICHxwa","ICHxwa/104","Pli",3,"Pl",3,NA,NA,FALSE
"9828","ICHxwa","ICHxwa/104","Pw",3,"Pw",3,NA,NA,FALSE
"9829","ICHxwa","ICHxwa/104","Pyi",2,"Py",2,NA,NA,FALSE
"9830","ICHxwa","ICHxwa/110","Act",3,"Ac",3,NA,NA,FALSE
"9831","ICHxwa","ICHxwa/110","At",2,"At",2,NA,NA,FALSE
"9832","ICHxwa","ICHxwa/110","Bg",2,"Bg",2,NA,NA,FALSE
"9833","ICHxwa","ICHxwa/110","Cw",1,"Cw",1,NA,NA,FALSE
"9834","ICHxwa","ICHxwa/110","Ep",2,"Ep",2,NA,NA,FALSE
"9835","ICHxwa","ICHxwa/110","Fdi",1,"Fd",1,NA,NA,FALSE
"9836","ICHxwa","ICHxwa/110","Hw",2,"Hw",2,NA,NA,FALSE
"9837","ICHxwa","ICHxwa/110","Lw",1,"Lw",1,NA,NA,FALSE
"9838","ICHxwa","ICHxwa/110","Pw",2,"Pw",2,NA,NA,FALSE
"9839","ICHxwa","ICHxwa/110","Sxw",3,"Sx",3,NA,NA,FALSE
"9840","ICHxwa","ICHxwa/111","Act",2,"Ac",2,NA,NA,FALSE
"9841","ICHxwa","ICHxwa/111","At",3,"At",3,NA,NA,FALSE
"9842","ICHxwa","ICHxwa/111","Bg",2,"Bg",2,NA,NA,FALSE
"9843","ICHxwa","ICHxwa/111","Cw",1,"Cw",1,NA,NA,FALSE
"9844","ICHxwa","ICHxwa/111","Ep",2,"Ep",2,NA,NA,FALSE
"9845","ICHxwa","ICHxwa/111","Fdi",1,"Fd",1,NA,NA,FALSE
"9846","ICHxwa","ICHxwa/111","Hw",2,"Hw",2,NA,NA,FALSE
"9847","ICHxwa","ICHxwa/111","Lw",1,"Lw",1,NA,NA,FALSE
"9848","ICHxwa","ICHxwa/111","Pw",2,"Pw",2,NA,NA,FALSE
"9849","ICHxwa","ICHxwa/111","Sxw",3,"Sx",3,NA,NA,FALSE
"9850","ICHxwa","ICHxwa/112","Act",2,"Ac",2,NA,NA,FALSE
"9851","ICHxwa","ICHxwa/112","At",3,"At",3,NA,NA,FALSE
"9852","ICHxwa","ICHxwa/112","Cw",1,"Cw",1,NA,NA,FALSE
"9853","ICHxwa","ICHxwa/112","Hw",1,"Hw",1,NA,NA,FALSE
"9854","ICHxwa","ICHxwa/112","Pw",2,"Pw",2,NA,NA,FALSE
"9855","ICHxwa","ICHxwa/112","Sxw",1,"Sx",1,NA,NA,FALSE
"9856","ICHxwa","ICHxwa/113","Act",2,"Ac",2,NA,NA,FALSE
"9857","ICHxwa","ICHxwa/113","At",3,"At",3,NA,NA,FALSE
"9858","ICHxwa","ICHxwa/113","Cw",1,"Cw",1,NA,NA,FALSE
"9859","ICHxwa","ICHxwa/113","Ep",3,"Ep",3,NA,NA,FALSE
"9860","ICHxwa","ICHxwa/113","Hw",1,"Hw",1,NA,NA,FALSE
"9861","ICHxwa","ICHxwa/113","Pw",2,"Pw",2,NA,NA,FALSE
"9862","ICHxwa","ICHxwa/113","Sxw",1,"Sx",1,NA,NA,FALSE
"9887","IDFdh","IDFdh/101","Ep",3,"Ep",3,NA,NA,FALSE
"9888","IDFdh","IDFdh/101","Fdi",1,"Fd",1,NA,NA,FALSE
"9889","IDFdh","IDFdh/101","Lw",1,"Lw",1,NA,NA,FALSE
"9890","IDFdh","IDFdh/101","Pyi",2,"Py",2,NA,NA,FALSE
"9891","IDFdh","IDFdh/102","Fdi",2,"Fd",2,NA,NA,FALSE
"9892","IDFdh","IDFdh/102","Pyi",1,"Py",1,NA,NA,FALSE
"9893","IDFdh","IDFdh/103","Fdi",1,"Fd",1,NA,NA,FALSE
"9894","IDFdh","IDFdh/103","Pyi",1,"Py",1,NA,NA,FALSE
"9895","IDFdh","IDFdh/104","Fdi",1,"Fd",1,NA,NA,FALSE
"9896","IDFdh","IDFdh/104","Lw",2,"Lw",2,NA,NA,FALSE
"9897","IDFdh","IDFdh/104","Pyi",1,"Py",1,NA,NA,FALSE
"9898","IDFdh","IDFdh/110","At",2,"At",2,NA,NA,FALSE
"9899","IDFdh","IDFdh/110","Cw",2,"Cw",2,NA,NA,FALSE
"9900","IDFdh","IDFdh/110","Ep",2,"Ep",2,NA,NA,FALSE
"9901","IDFdh","IDFdh/110","Fdi",1,"Fd",1,NA,NA,FALSE
"9902","IDFdh","IDFdh/110","Lw",2,"Lw",2,NA,NA,FALSE
"9903","IDFdh","IDFdh/110","Pli",2,"Pl",2,NA,NA,FALSE
"9904","IDFdh","IDFdh/110","Pyi",1,"Py",1,NA,NA,FALSE
"9905","IDFdh","IDFdh/110","Sxw",2,"Sx",2,NA,NA,FALSE
"9906","IDFdh","IDFdh/111","Cw",2,"Cw",2,NA,NA,FALSE
"9907","IDFdh","IDFdh/111","Ep",2,"Ep",2,NA,NA,FALSE
"9908","IDFdh","IDFdh/111","Fdi",2,"Fd",2,NA,NA,FALSE
"9909","IDFdh","IDFdh/111","Lw",2,"Lw",2,NA,NA,FALSE
"9910","IDFdh","IDFdh/111","Pyi",5,"Py",5,NA,NA,FALSE
"9911","IDFdh","IDFdh/111","Sxw",1,"Sx",1,NA,NA,FALSE
"10225","IDFdk5","IDFdk5/101","At",2,"At",1,NA,NA,FALSE
"10226","IDFdk5","IDFdk5/101","Ep",2,"Ep",2,NA,NA,FALSE
"10227","IDFdk5","IDFdk5/101","Fdi",1,"Fd",1,NA,NA,FALSE
"10228","IDFdk5","IDFdk5/101","Lw",3,"Lw",3,NA,NA,TRUE
"10229","IDFdk5","IDFdk5/101","Pli",2,"Pl",2,NA,NA,FALSE
"10230","IDFdk5","IDFdk5/102","At",5,"At",5,NA,NA,FALSE
"10231","IDFdk5","IDFdk5/102","Fdi",2,"Fd",2,NA,NA,FALSE
"10232","IDFdk5","IDFdk5/102","Pli",3,"Pl",3,NA,NA,FALSE
"10233","IDFdk5","IDFdk5/102","Pyi",4,"Py",4,NA,NA,FALSE
"10234","IDFdk5","IDFdk5/103","At",5,"At",5,NA,NA,FALSE
"10235","IDFdk5","IDFdk5/103","Fdi",1,"Fd",1,NA,NA,FALSE
"10236","IDFdk5","IDFdk5/103","Pyi",4,"Py",4,NA,NA,FALSE
"10237","IDFdk5","IDFdk5/104","At",2,"At",2,NA,NA,FALSE
"10238","IDFdk5","IDFdk5/104","Ep",3,"Ep",3,NA,NA,FALSE
"10239","IDFdk5","IDFdk5/104","Fdi",1,"Fd",1,NA,NA,FALSE
"10240","IDFdk5","IDFdk5/104","Lw",3,"Lw",3,NA,NA,TRUE
"10241","IDFdk5","IDFdk5/104","Pli",2,"Pl",2,NA,NA,FALSE
"10242","IDFdk5","IDFdk5/104","Pyi",4,"Py",4,NA,NA,FALSE
"10243","IDFdk5","IDFdk5/110","Act",2,"Ac",2,NA,NA,FALSE
"10244","IDFdk5","IDFdk5/110","At",1,"At",1,NA,NA,FALSE
"10245","IDFdk5","IDFdk5/110","Ep",1,"Ep",1,NA,NA,FALSE
"10246","IDFdk5","IDFdk5/110","Fdi",2,"Fd",2,NA,NA,FALSE
"10247","IDFdk5","IDFdk5/110","Lw",3,"Lw",3,NA,NA,TRUE
"10248","IDFdk5","IDFdk5/110","Pli",3,"Pl",3,NA,NA,FALSE
"10249","IDFdk5","IDFdk5/110","Sxw",1,"Sx",1,NA,NA,FALSE
"10250","IDFdk5","IDFdk5/111","Act",2,"Ac",2,NA,NA,FALSE
"10251","IDFdk5","IDFdk5/111","At",2,"At",2,NA,NA,FALSE
"10252","IDFdk5","IDFdk5/111","Ep",3,"Ep",3,NA,NA,FALSE
"10253","IDFdk5","IDFdk5/111","Pli",3,"Pl",3,NA,NA,FALSE
"10254","IDFdk5","IDFdk5/111","Sxw",1,"Sx",1,NA,NA,FALSE
"10347","IDFdm1","IDFdm1/101","At",2,"At",2,NA,NA,FALSE
"10348","IDFdm1","IDFdm1/101","Ep",3,"Ep",3,NA,NA,FALSE
"10349","IDFdm1","IDFdm1/101","Fdi",1,"Fd",1,NA,NA,FALSE
"10350","IDFdm1","IDFdm1/101","Lw",1,"Lw",1,NA,NA,FALSE
"10351","IDFdm1","IDFdm1/101","Pli",2,"Pl",2,NA,NA,FALSE
"10352","IDFdm1","IDFdm1/101","Pyi",3,"Py",3,NA,NA,FALSE
"10353","IDFdm1","IDFdm1/102","Fdi",2,"Fd",2,NA,NA,FALSE
"10354","IDFdm1","IDFdm1/102","Pli",3,"Pl",3,NA,NA,FALSE
"10355","IDFdm1","IDFdm1/102","Pyi",3,"Py",3,NA,NA,FALSE
"10356","IDFdm1","IDFdm1/103","At",3,"At",3,NA,NA,FALSE
"10357","IDFdm1","IDFdm1/103","Fdi",1,"Fd",1,NA,NA,FALSE
"10358","IDFdm1","IDFdm1/103","Lw",3,"Lw",3,NA,NA,FALSE
"10359","IDFdm1","IDFdm1/103","Pli",3,"Pl",3,NA,NA,FALSE
"10360","IDFdm1","IDFdm1/103","Pyi",1,"Py",1,NA,NA,FALSE
"10361","IDFdm1","IDFdm1/104","At",3,"At",3,NA,NA,FALSE
"10362","IDFdm1","IDFdm1/104","Fdi",1,"Fd",1,NA,NA,FALSE
"10363","IDFdm1","IDFdm1/104","Lw",2,"Lw",2,NA,NA,FALSE
"10364","IDFdm1","IDFdm1/104","Pli",2,"Pl",2,NA,NA,FALSE
"10365","IDFdm1","IDFdm1/104","Pyi",2,"Py",2,NA,NA,FALSE
"10366","IDFdm1","IDFdm1/110","At",3,"At",3,NA,NA,FALSE
"10367","IDFdm1","IDFdm1/110","Cw",3,"Cw",3,NA,NA,FALSE
"10368","IDFdm1","IDFdm1/110","Ep",2,"Ep",2,NA,NA,FALSE
"10369","IDFdm1","IDFdm1/110","Fdi",1,"Fd",1,NA,NA,FALSE
"10370","IDFdm1","IDFdm1/110","Lw",2,"Lw",2,NA,NA,FALSE
"10371","IDFdm1","IDFdm1/110","Pli",2,"Pl",2,NA,NA,FALSE
"10372","IDFdm1","IDFdm1/110","Pyi",5,"Py",5,NA,NA,FALSE
"10373","IDFdm1","IDFdm1/110","Sxw",1,"Sx",1,NA,NA,FALSE
"10374","IDFdm1","IDFdm1/110.1","At",3,"At",3,NA,NA,FALSE
"10375","IDFdm1","IDFdm1/110.1","Cw",3,"Cw",3,NA,NA,FALSE
"10376","IDFdm1","IDFdm1/110.1","Ep",2,"Ep",2,NA,NA,FALSE
"10377","IDFdm1","IDFdm1/110.1","Fdi",1,"Fd",1,NA,NA,FALSE
"10378","IDFdm1","IDFdm1/110.1","Lw",2,"Lw",2,NA,NA,FALSE
"10379","IDFdm1","IDFdm1/110.1","Pli",2,"Pl",2,NA,NA,FALSE
"10380","IDFdm1","IDFdm1/110.1","Pyi",5,"Py",5,NA,NA,FALSE
"10381","IDFdm1","IDFdm1/110.1","Sxw",1,"Sx",1,NA,NA,FALSE
"10382","IDFdm1","IDFdm1/110.2","At",3,"At",3,NA,NA,FALSE
"10383","IDFdm1","IDFdm1/110.2","Cw",3,"Cw",3,NA,NA,FALSE
"10384","IDFdm1","IDFdm1/110.2","Ep",2,"Ep",2,NA,NA,FALSE
"10385","IDFdm1","IDFdm1/110.2","Fdi",1,"Fd",1,NA,NA,FALSE
"10386","IDFdm1","IDFdm1/110.2","Lw",2,"Lw",2,NA,NA,FALSE
"10387","IDFdm1","IDFdm1/110.2","Pli",2,"Pl",2,NA,NA,FALSE
"10388","IDFdm1","IDFdm1/110.2","Pyi",5,"Py",5,NA,NA,FALSE
"10389","IDFdm1","IDFdm1/110.2","Sxw",1,"Sx",1,NA,NA,FALSE
"10390","IDFdm1","IDFdm1/111","Act",2,"Ac",2,NA,NA,FALSE
"10391","IDFdm1","IDFdm1/111","At",2,"At",2,NA,NA,FALSE
"10392","IDFdm1","IDFdm1/111","Ep",2,"Ep",2,NA,NA,FALSE
"10393","IDFdm1","IDFdm1/111","Fdi",2,"Fd",2,NA,NA,FALSE
"10394","IDFdm1","IDFdm1/111","Lw",2,"Lw",2,NA,NA,FALSE
"10395","IDFdm1","IDFdm1/111","Pli",2,"Pl",2,NA,NA,FALSE
"10396","IDFdm1","IDFdm1/111","Sxw",1,"Sx",1,NA,NA,FALSE
"10397","IDFdm1","IDFdm1/112","Act",2,"Ac",2,NA,NA,FALSE
"10398","IDFdm1","IDFdm1/112","At",2,"At",2,NA,NA,FALSE
"10399","IDFdm1","IDFdm1/112","Bl",4,"Bl",4,NA,NA,FALSE
"10400","IDFdm1","IDFdm1/112","Ep",2,"Ep",2,NA,NA,FALSE
"10401","IDFdm1","IDFdm1/112","Fdi",5,"Fd",5,NA,NA,FALSE
"10402","IDFdm1","IDFdm1/112","Lw",5,"Lw",5,NA,NA,FALSE
"10403","IDFdm1","IDFdm1/112","Pli",3,"Pl",3,NA,NA,FALSE
"10404","IDFdm1","IDFdm1/112","Sxw",1,"Sx",1,NA,NA,FALSE
"10410","IDFdm2","IDFdm2/101","At",3,"At",3,NA,NA,FALSE
"10411","IDFdm2","IDFdm2/101","Ep",2,"Ep",2,NA,NA,FALSE
"10412","IDFdm2","IDFdm2/101","Fdi",1,"Fd",1,NA,NA,FALSE
"10413","IDFdm2","IDFdm2/101","Lw",2,"Lw",2,NA,NA,FALSE
"10414","IDFdm2","IDFdm2/101","Pli",2,"Pl",2,NA,NA,FALSE
"10415","IDFdm2","IDFdm2/101","Pyi",3,"Py",3,NA,NA,FALSE
"10416","IDFdm2","IDFdm2/102","At",5,"At",5,NA,NA,FALSE
"10417","IDFdm2","IDFdm2/102","Fdi",2,"Fd",2,NA,NA,FALSE
"10418","IDFdm2","IDFdm2/102","Pyi",2,"Py",2,NA,NA,FALSE
"10419","IDFdm2","IDFdm2/103","At",5,"At",5,NA,NA,FALSE
"10420","IDFdm2","IDFdm2/103","Ep",5,"Ep",5,NA,NA,FALSE
"10421","IDFdm2","IDFdm2/103","Fdi",1,"Fd",1,NA,NA,FALSE
"10422","IDFdm2","IDFdm2/103","Lw",3,"Lw",3,NA,NA,FALSE
"10423","IDFdm2","IDFdm2/103","Pyi",2,"Py",2,NA,NA,FALSE
"10424","IDFdm2","IDFdm2/104","At",5,"At",5,NA,NA,FALSE
"10425","IDFdm2","IDFdm2/104","Ep",5,"Ep",5,NA,NA,FALSE
"10426","IDFdm2","IDFdm2/104","Fdi",1,"Fd",1,NA,NA,FALSE
"10427","IDFdm2","IDFdm2/104","Lw",2,"Lw",2,NA,NA,FALSE
"10428","IDFdm2","IDFdm2/104","Pli",3,"Pl",3,NA,NA,FALSE
"10429","IDFdm2","IDFdm2/104","Pyi",2,"Py",2,NA,NA,FALSE
"10430","IDFdm2","IDFdm2/110","At",2,"At",2,NA,NA,FALSE
"10431","IDFdm2","IDFdm2/110","Ep",3,"Ep",3,NA,NA,FALSE
"10432","IDFdm2","IDFdm2/110","Fdi",2,"Fd",2,NA,NA,FALSE
"10433","IDFdm2","IDFdm2/110","Lw",2,"Lw",2,NA,NA,FALSE
"10434","IDFdm2","IDFdm2/110","Pli",3,"Pl",3,NA,NA,FALSE
"10435","IDFdm2","IDFdm2/110","Sxw",2,"Sx",2,NA,NA,FALSE
"10436","IDFdm2","IDFdm2/111","Act",3,"Ac",3,NA,NA,FALSE
"10437","IDFdm2","IDFdm2/111","At",2,"At",2,NA,NA,FALSE
"10438","IDFdm2","IDFdm2/111","Ep",2,"Ep",2,NA,NA,FALSE
"10439","IDFdm2","IDFdm2/111","Fdi",2,"Fd",2,NA,NA,FALSE
"10440","IDFdm2","IDFdm2/111","Lw",2,"Lw",2,NA,NA,FALSE
"10441","IDFdm2","IDFdm2/111","Pli",3,"Pl",3,NA,NA,FALSE
"10442","IDFdm2","IDFdm2/111","Sxw",1,"Sx",1,NA,NA,FALSE
"10443","IDFdm2","IDFdm2/112","Act",2,"Ac",2,NA,NA,FALSE
"10444","IDFdm2","IDFdm2/112","At",2,"At",2,NA,NA,FALSE
"10445","IDFdm2","IDFdm2/112","Ep",3,"Ep",3,NA,NA,FALSE
"10446","IDFdm2","IDFdm2/112","Sxw",2,"Sx",2,NA,NA,FALSE
"10447","IDFdm2","IDFdm2/112a","Act",2,"Ac",2,NA,NA,FALSE
"10448","IDFdm2","IDFdm2/112a","At",2,"At",2,NA,NA,FALSE
"10449","IDFdm2","IDFdm2/112a","Ep",3,"Ep",3,NA,NA,FALSE
"10450","IDFdm2","IDFdm2/112a","Sxw",2,"Sx",2,NA,NA,FALSE
"10451","IDFdm2","IDFdm2/112b","Act",2,"Ac",2,NA,NA,FALSE
"10452","IDFdm2","IDFdm2/112b","At",2,"At",2,NA,NA,FALSE
"10453","IDFdm2","IDFdm2/112b","Ep",3,"Ep",3,NA,NA,FALSE
"10454","IDFdm2","IDFdm2/112b","Sxw",2,"Sx",2,NA,NA,FALSE
"10907","IDFxk","IDFxk/101","Fdi",1,"Fd",1,NA,NA,FALSE
"10908","IDFxk","IDFxk/101","Pyi",3,"Py",3,NA,NA,FALSE
"10909","IDFxk","IDFxk/102","Fdi",2,"Fd",2,NA,NA,FALSE
"10910","IDFxk","IDFxk/102","Pf",3,"Pf",3,NA,NA,FALSE
"10911","IDFxk","IDFxk/102","Pyi",3,"Py",3,NA,NA,FALSE
"10912","IDFxk","IDFxk/102a","Fdi",2,"Fd",2,NA,NA,FALSE
"10913","IDFxk","IDFxk/102a","Pf",3,"Pf",3,NA,NA,FALSE
"10914","IDFxk","IDFxk/102a","Pyi",3,"Py",3,NA,NA,FALSE
"10915","IDFxk","IDFxk/102b","Fdi",2,"Fd",2,NA,NA,FALSE
"10916","IDFxk","IDFxk/102b","Pf",3,"Pf",3,NA,NA,FALSE
"10917","IDFxk","IDFxk/102b","Pyi",3,"Py",3,NA,NA,FALSE
"10918","IDFxk","IDFxk/103","Fdi",1,"Fd",1,NA,NA,FALSE
"10919","IDFxk","IDFxk/103","Pf",3,"Pf",3,NA,NA,FALSE
"10920","IDFxk","IDFxk/103","Pli",3,"Pl",3,NA,NA,FALSE
"10921","IDFxk","IDFxk/103","Pyi",3,"Py",3,NA,NA,FALSE
"10922","IDFxk","IDFxk/110","At",3,"At",3,NA,NA,FALSE
"10923","IDFxk","IDFxk/110","Fdi",1,"Fd",1,NA,NA,FALSE
"10924","IDFxk","IDFxk/110","Pyi",5,"Py",5,NA,NA,FALSE
"10925","IDFxk","IDFxk/111","At",1,"At",1,NA,NA,FALSE
"10926","IDFxk","IDFxk/111","Ep",3,"Ep",3,NA,NA,FALSE
"10927","IDFxk","IDFxk/111","Fdi",3,"Fd",3,NA,NA,FALSE
"10928","IDFxk","IDFxk/111","Pli",3,"Pl",3,NA,NA,FALSE
"10929","IDFxk","IDFxk/111","Sxw",2,"Sx",2,NA,NA,FALSE
"10930","IDFxk","IDFxk/112","Act",3,"Ac",3,NA,NA,FALSE
"10931","IDFxk","IDFxk/112","At",3,"At",3,NA,NA,FALSE
"10932","IDFxk","IDFxk/112","Ep",2,"Ep",2,NA,NA,FALSE
"10933","IDFxk","IDFxk/112","Fdi",2,"Fd",2,NA,NA,FALSE
"10934","IDFxk","IDFxk/112","Pli",5,"Pl",5,NA,NA,FALSE
