bgc,ss_nospace,sppsplit,suitability,spp,newsuit,mod,outrange,Zone,Note
ICHvk2,ICHvk2/06,Hw,2,Hw,,,FALSE,ICH,NA
ICHvk2,ICHvk2/01,Lw,3,Lw,,,TRUE,ICH,NA
ICHvk2,ICHvk2/03,Lw,3,Lw,,,TRUE,ICH,NA
ICHvk2,ICHvk2/04,Lw,3,Lw,,,TRUE,ICH,NA
ICHvk2,ICHvk2/01,Pli,2,Pl,,,FALSE,ICH,NA
ICHvk2,ICHvk2/02,Pli,3,Pl,,,FALSE,ICH,NA
ICHvk2,ICHvk2/03,Pli,2,Pl,,,FALSE,ICH,NA
ICHvk2,ICHvk2/04,Pli,2,Pl,,,FALSE,ICH,NA
ICHvk2,ICHvk2/05,Pli,2,Pl,,,FALSE,ICH,NA
ICHvk2,ICHvk2/06,Pli,3,Pl,,,FALSE,ICH,NA
ICHvk2,ICHvk2/07,Pli,3,Pl,,,FALSE,ICH,NA
ICHvk2,ICHvk2/01,Pw,4,Pw,,,FALSE,ICH,NA
ICHvk2,ICHvk2/07,Sb,2,Sb,,,FALSE,ICH,NA
ICHvk2,ICHvk2/01,Sxw,1,Sx,,,FALSE,ICH,NA
ICHvk2,ICHvk2/02,Sxw,3,Sx,,,FALSE,ICH,NA
ICHvk2,ICHvk2/03,Sxw,3,Sx,,,FALSE,ICH,NA
ICHvk2,ICHvk2/04,Sxw,1,Sx,,,FALSE,ICH,NA
ICHvk2,ICHvk2/05,Sxw,2,Sx,,,FALSE,ICH,NA
ICHvk2,ICHvk2/06,Sxw,2,Sx,,,FALSE,ICH,NA
ICHvk2,ICHvk2/07,Sxw,3,Sx,,,FALSE,ICH,NA
ICHwc,ICHwc/01,Act,3,Ac,,,FALSE,ICH,NA
ICHwc,ICHwc/04,Act,3,Ac,,,FALSE,ICH,NA
ICHwc,ICHwc/05,Act,3,Ac,,,FALSE,ICH,NA
ICHwc,ICHwc/06,Act,1,Ac,,,FALSE,ICH,NA
ICHwc,ICHwc/08,Act,3,Ac,,,FALSE,ICH,NA
ICHwc,ICHwc/01,At,2,At,,,FALSE,ICH,NA
ICHwc,ICHwc/02,At,3,At,,,FALSE,ICH,NA
ICHwc,ICHwc/03,At,2,At,,,FALSE,ICH,NA
ICHwc,ICHwc/04,At,3,At,,,FALSE,ICH,NA
ICHwc,ICHwc/05,At,3,At,,,FALSE,ICH,NA
ICHwc,ICHwc/06,At,3,At,,,FALSE,ICH,NA
ICHwc,ICHwc/08,At,3,At,,,FALSE,ICH,NA
ICHwc,ICHwc/01,Bl,1,Bl,,,FALSE,ICH,NA
ICHwc,ICHwc/02,Bl,3,Bl,,,FALSE,ICH,NA
ICHwc,ICHwc/03,Bl,1,Bl,,,FALSE,ICH,NA
ICHwc,ICHwc/04,Bl,1,Bl,,,FALSE,ICH,NA
ICHwc,ICHwc/05,Bl,1,Bl,,,FALSE,ICH,NA
ICHwc,ICHwc/06,Bl,1,Bl,,,FALSE,ICH,NA
ICHwc,ICHwc/07,Bl,2,Bl,,,FALSE,ICH,NA
ICHwc,ICHwc/08,Bl,1,Bl,,,FALSE,ICH,NA
ICHwc,ICHwc/01,Ep,2,Ep,,,FALSE,ICH,NA
ICHwc,ICHwc/03,Ep,2,Ep,,,FALSE,ICH,NA
ICHwc,ICHwc/04,Ep,3,Ep,,,FALSE,ICH,NA
ICHwc,ICHwc/05,Ep,3,Ep,,,FALSE,ICH,NA
ICHwc,ICHwc/06,Ep,3,Ep,,,FALSE,ICH,NA
ICHwc,ICHwc/08,Ep,3,Ep,,,FALSE,ICH,NA
ICHwc,ICHwc/01,Hw,1,Hw,,,FALSE,ICH,NA
ICHwc,ICHwc/02,Hw,3,Hw,,,FALSE,ICH,NA
ICHwc,ICHwc/03,Hw,1,Hw,,,FALSE,ICH,NA
ICHwc,ICHwc/04,Hw,2,Hw,,,FALSE,ICH,NA
ICHwc,ICHwc/05,Hw,2,Hw,,,FALSE,ICH,NA
ICHwc,ICHwc/06,Hw,3,Hw,,,FALSE,ICH,NA
ICHwc,ICHwc/07,Hw,3,Hw,,,FALSE,ICH,NA
ICHwc,ICHwc/08,Hw,3,Hw,,,FALSE,ICH,NA
ICHwc,ICHwc/01,Pli,2,Pl,,,FALSE,ICH,NA
ICHwc,ICHwc/02,Pli,2,Pl,,,FALSE,ICH,NA
ICHwc,ICHwc/03,Pli,1,Pl,,,FALSE,ICH,NA
ICHwc,ICHwc/04,Pli,3,Pl,,,FALSE,ICH,NA
ICHwc,ICHwc/05,Pli,3,Pl,,,FALSE,ICH,NA
ICHwc,ICHwc/06,Pli,3,Pl,,,FALSE,ICH,NA
ICHwc,ICHwc/07,Pli,3,Pl,,,FALSE,ICH,NA
ICHwc,ICHwc/01,Sxw,1,Sx,,,FALSE,ICH,NA
ICHwc,ICHwc/03,Sxw,1,Sx,,,FALSE,ICH,NA
ICHwc,ICHwc/04,Sxw,1,Sx,,,FALSE,ICH,NA
ICHwc,ICHwc/05,Sxw,1,Sx,,,FALSE,ICH,NA
ICHwc,ICHwc/06,Sxw,1,Sx,,,FALSE,ICH,NA
ICHwc,ICHwc/07,Sxw,1,Sx,,,FALSE,ICH,NA
ICHwc,ICHwc/08,Sxw,1,Sx,,,FALSE,ICH,NA
ICHwk1,ICHwk1/01,Act,3,Ac,,,FALSE,ICH,NA
ICHwk1,ICHwk1/04,Act,3,Ac,,,FALSE,ICH,NA
ICHwk1,ICHwk1/08,Act,3,Ac,,,FALSE,ICH,NA
ICHwk1,ICHwk1/08,At,3,At,,,FALSE,ICH,NA
ICHwk1,ICHwk1/02,Bl,3,Bl,,,FALSE,ICH,NA
ICHwk1,ICHwk1/08,Bl,2,Bl,,,FALSE,ICH,NA
ICHwk1,ICHwk1/08,Cw,1,Cw,,,FALSE,ICH,NA
ICHwk1,ICHwk1/08,Ep,3,Ep,,,FALSE,ICH,NA
ICHwk1,ICHwk1/05,Fdi,2,Fd,,,FALSE,ICH,NA
ICHwk1,ICHwk1/08,Hw,1,Hw,,,FALSE,ICH,NA
ICHwk1,ICHwk1/05,Lw,3,Lw,,,TRUE,ICH,NA
ICHwk1,ICHwk1/01,Pli,4,Pl,,,FALSE,ICH,NA
ICHwk1,ICHwk1/04,Pli,4,Pl,,,FALSE,ICH,NA
ICHwk1,ICHwk1/05,Pli,3,Pl,,,FALSE,ICH,NA
ICHwk1,ICHwk1/06,Pli,3,Pl,,,FALSE,ICH,NA
ICHwk1,ICHwk1/07,Pli,4,Pl,,,FALSE,ICH,NA
ICHwk1,ICHwk1/08,Pli,4,Pl,,,FALSE,ICH,NA
ICHwk1,ICHwk1/06,Pw,3,Pw,,,FALSE,ICH,NA
ICHwk1,ICHwk1/07,Pw,3,Pw,,,FALSE,ICH,NA
ICHwk1,ICHwk1/08,Sxw,1,Sx,,,FALSE,ICH,NA
ICHwk1,ICHwk1/04,Tw,3,Tw,,,FALSE,ICH,imputed
ICHwk1,ICHwk1/03,Tw,3,Tw,,,FALSE,ICH,imputed
ICHwk1,ICHwk1/06,Tw,4,Tw,,,FALSE,ICH,imputed
ICHwk2,ICHwk2/02,Ep,3,Ep,,,FALSE,ICH,imputed
ICHwk2,ICHwk2/01,Lw,3,Lw,,,TRUE,ICH,NA
ICHwk2,ICHwk2/01a,Lw,3,Lw,,,TRUE,ICH,NA
ICHwk2,ICHwk2/01b,Lw,3,Lw,,,TRUE,ICH,NA
ICHwk2,ICHwk2/04,Lw,3,Lw,,,TRUE,ICH,NA
ICHwk2,ICHwk2/05,Lw,3,Lw,,,TRUE,ICH,NA
ICHwk2,ICHwk2/04,Tw,3,Tw,,,FALSE,ICH,imputed
ICHwk3,ICHwk3/01,Lw,3,Lw,,,TRUE,ICH,NA
ICHwk4,ICHwk4/04,Cw,3,Cw,,,FALSE,ICH,imputed
ICHwk4,ICHwk4/04,Ep,3,Ep,,,FALSE,ICH,imputed
ICHxm1,ICHxm1/104.1,Cw,3,Cw,,,FALSE,ICH,imputed
ICHxm1,ICHxm1/101,Sx,3,Sx,,,FALSE,ICH,imputed
ICHxw,ICHxw/101,Tw,3,Tw,,,FALSE,ICH,imputed
ICHxwa,ICHxwa/110,Act,3,Ac,,,FALSE,ICH,NA
ICHxwa,ICHxwa/111,Act,2,Ac,,,FALSE,ICH,NA
ICHxwa,ICHxwa/112,Act,2,Ac,,,FALSE,ICH,NA
ICHxwa,ICHxwa/113,Act,2,Ac,,,FALSE,ICH,NA
ICHxwa,ICHxwa/101,At,2,At,,,FALSE,ICH,NA
ICHxwa,ICHxwa/102,At,3,At,,,FALSE,ICH,NA
ICHxwa,ICHxwa/103,At,3,At,,,FALSE,ICH,NA
ICHxwa,ICHxwa/104,At,3,At,,,FALSE,ICH,NA
ICHxwa,ICHxwa/110,At,2,At,,,FALSE,ICH,NA
ICHxwa,ICHxwa/111,At,3,At,,,FALSE,ICH,NA
ICHxwa,ICHxwa/112,At,3,At,,,FALSE,ICH,NA
ICHxwa,ICHxwa/113,At,3,At,,,FALSE,ICH,NA
ICHxwa,ICHxwa/101,Bg,2,Bg,,,FALSE,ICH,NA
ICHxwa,ICHxwa/104,Bg,3,Bg,,,FALSE,ICH,NA
ICHxwa,ICHxwa/110,Bg,2,Bg,,,FALSE,ICH,NA
ICHxwa,ICHxwa/111,Bg,2,Bg,,,FALSE,ICH,NA
ICHxwa,ICHxwa/101,Cw,2,Cw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/104,Cw,3,Cw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/110,Cw,1,Cw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/111,Cw,1,Cw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/112,Cw,1,Cw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/113,Cw,1,Cw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/101,Ep,2,Ep,,,FALSE,ICH,NA
ICHxwa,ICHxwa/102,Ep,3,Ep,,,FALSE,ICH,NA
ICHxwa,ICHxwa/103,Ep,3,Ep,,,FALSE,ICH,NA
ICHxwa,ICHxwa/104,Ep,3,Ep,,,FALSE,ICH,NA
ICHxwa,ICHxwa/110,Ep,2,Ep,,,FALSE,ICH,NA
ICHxwa,ICHxwa/111,Ep,2,Ep,,,FALSE,ICH,NA
ICHxwa,ICHxwa/113,Ep,3,Ep,,,FALSE,ICH,NA
ICHxwa,ICHxwa/101,Fdi,1,Fd,,,FALSE,ICH,NA
ICHxwa,ICHxwa/102,Fdi,3,Fd,,,FALSE,ICH,NA
ICHxwa,ICHxwa/103,Fdi,1,Fd,,,FALSE,ICH,NA
ICHxwa,ICHxwa/104,Fdi,1,Fd,,,FALSE,ICH,NA
ICHxwa,ICHxwa/110,Fdi,1,Fd,,,FALSE,ICH,NA
ICHxwa,ICHxwa/111,Fdi,1,Fd,,,FALSE,ICH,NA
ICHxwa,ICHxwa/101,Hw,3,Hw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/110,Hw,2,Hw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/111,Hw,2,Hw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/112,Hw,1,Hw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/113,Hw,1,Hw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/101,Lw,2,Lw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/103,Lw,3,Lw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/104,Lw,2,Lw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/110,Lw,1,Lw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/111,Lw,1,Lw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/101,Pli,3,Pl,,,FALSE,ICH,NA
ICHxwa,ICHxwa/104,Pli,3,Pl,,,FALSE,ICH,NA
ICHxwa,ICHxwa/101,Pw,2,Pw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/104,Pw,3,Pw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/110,Pw,2,Pw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/111,Pw,2,Pw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/112,Pw,2,Pw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/113,Pw,2,Pw,,,FALSE,ICH,NA
ICHxwa,ICHxwa/101,Pyi,3,Py,,,FALSE,ICH,NA
ICHxwa,ICHxwa/102,Pyi,2,Py,,,FALSE,ICH,NA
ICHxwa,ICHxwa/103,Pyi,1,Py,,,FALSE,ICH,NA
ICHxwa,ICHxwa/104,Pyi,2,Py,,,FALSE,ICH,NA
ICHxwa,ICHxwa/110,Sxw,3,Sx,,,FALSE,ICH,NA
ICHxwa,ICHxwa/111,Sxw,3,Sx,,,FALSE,ICH,NA
ICHxwa,ICHxwa/112,Sxw,1,Sx,,,FALSE,ICH,NA
ICHxwa,ICHxwa/113,Sxw,1,Sx,,,FALSE,ICH,NA
IDFdc,IDFdc/03,At,3,At,,,FALSE,IDF,imputed
IDFdc,IDFdc/02,Pli,3,Pl,,,FALSE,IDF,imputed
IDFdc,IDFdc/04,Sx,2,Sx,,,FALSE,IDF,imputed
IDFdh,IDFdh/110,At,2,At,,,FALSE,IDF,NA
IDFdh,IDFdh/110,Cw,2,Cw,,,FALSE,IDF,NA
IDFdh,IDFdh/111,Cw,2,Cw,,,FALSE,IDF,NA
IDFdh,IDFdh/101,Ep,3,Ep,,,FALSE,IDF,NA
IDFdh,IDFdh/110,Ep,2,Ep,,,FALSE,IDF,NA
IDFdh,IDFdh/111,Ep,2,Ep,,,FALSE,IDF,NA
IDFdh,IDFdh/101,Fdi,1,Fd,,,FALSE,IDF,NA
IDFdh,IDFdh/102,Fdi,2,Fd,,,FALSE,IDF,NA
IDFdh,IDFdh/103,Fdi,1,Fd,,,FALSE,IDF,NA
IDFdh,IDFdh/104,Fdi,1,Fd,,,FALSE,IDF,NA
IDFdh,IDFdh/110,Fdi,1,Fd,,,FALSE,IDF,NA
IDFdh,IDFdh/111,Fdi,2,Fd,,,FALSE,IDF,NA
IDFdh,IDFdh/101,Lw,1,Lw,,,FALSE,IDF,NA
IDFdh,IDFdh/104,Lw,2,Lw,,,FALSE,IDF,NA
IDFdh,IDFdh/110,Lw,2,Lw,,,FALSE,IDF,NA
IDFdh,IDFdh/111,Lw,2,Lw,,,FALSE,IDF,NA
IDFdh,IDFdh/110,Pli,2,Pl,,,FALSE,IDF,NA
IDFdh,IDFdh/101,Pyi,2,Py,,,FALSE,IDF,NA
IDFdh,IDFdh/102,Pyi,1,Py,,,FALSE,IDF,NA
IDFdh,IDFdh/103,Pyi,1,Py,,,FALSE,IDF,NA
IDFdh,IDFdh/104,Pyi,1,Py,,,FALSE,IDF,NA
IDFdh,IDFdh/110,Pyi,1,Py,,,FALSE,IDF,NA
IDFdh,IDFdh/111,Pyi,5,Py,,,FALSE,IDF,NA
IDFdh,IDFdh/110,Sxw,2,Sx,,,FALSE,IDF,NA
IDFdh,IDFdh/111,Sxw,1,Sx,,,FALSE,IDF,NA
IDFdk1,IDFdk1/Fm02,Act,1,Ac,,,FALSE,IDF,NA
IDFdk1,IDFdk1/Fm05,Act,1,Ac,,,FALSE,IDF,NA
IDFdk1,IDFdk1/103,At,3,At,,,FALSE,IDF,imputed
IDFdk1,IDFdk1/Fm02,At,2,At,,,FALSE,IDF,NA
IDFdk1,IDFdk1/Fm05,At,2,At,,,FALSE,IDF,NA
IDFdk1,IDFdk1/Fm02,Ep,2,Ep,,,FALSE,IDF,NA
IDFdk1,IDFdk1/Fm05,Ep,2,Ep,,,FALSE,IDF,NA
IDFdk1,IDFdk1/111,Fdi,2,Fd,,,FALSE,IDF,imputed
IDFdk1,IDFdk1/Fm02,Fdi,3,Fd,,,FALSE,IDF,NA
IDFdk1,IDFdk1/Fm05,Fdi,2,Fd,,,FALSE,IDF,NA
IDFdk1,IDFdk1/Fm02,Pli,3,Pl,,,FALSE,IDF,NA
IDFdk1,IDFdk1/Fm05,Pli,3,Pl,,,FALSE,IDF,NA
IDFdk1,IDFdk1/105,Sx,3,Sx,,,FALSE,IDF,imputed
IDFdk1,IDFdk1/104,Sx,3,Sx,,,FALSE,IDF,imputed
IDFdk1,IDFdk1/Fm02,Sxw,2,Sx,,,FALSE,IDF,NA
IDFdk1,IDFdk1/Fm05,Sxw,2,Sx,,,FALSE,IDF,NA
IDFdk2,IDFdk2/101,Ac,4,Ac,,,FALSE,IDF,imputed
IDFdk2,IDFdk2/110,Ac,3,Ac,,,FALSE,IDF,imputed
IDFdk2,IDFdk2/Fm02,Act,1,Ac,,,FALSE,IDF,NA
IDFdk2,IDFdk2/Fm02,At,2,At,,,FALSE,IDF,NA
IDFdk2,IDFdk2/Fm02,Ep,2,Ep,,,FALSE,IDF,NA
IDFdk2,IDFdk2/Fm02,Fdi,3,Fd,,,FALSE,IDF,NA
IDFdk2,IDFdk2/110,Pli,3,Pl,,,FALSE,IDF,imputed
IDFdk2,IDFdk2/Fm02,Pli,3,Pl,,,FALSE,IDF,NA
IDFdk2,IDFdk2/Fm02,Sxw,2,Sx,,,FALSE,IDF,NA
IDFdk3,IDFdk3/01,Lw,3,Lw,,,TRUE,IDF,NA
IDFdk3,IDFdk3/06,Sx,4,Sx,,,FALSE,IDF,imputed
IDFdk4,IDFdk4/01,Lw,3,Lw,,,TRUE,IDF,NA
IDFdk4,IDFdk4/01,Sxw,5,Sx,,,FALSE,IDF,NA
IDFdk5,IDFdk5/110,Act,2,Ac,,,FALSE,IDF,NA
IDFdk5,IDFdk5/111,Act,2,Ac,,,FALSE,IDF,NA
IDFdk5,IDFdk5/102,At,5,At,,,FALSE,IDF,NA
IDFdk5,IDFdk5/103,At,5,At,,,FALSE,IDF,NA
IDFdk5,IDFdk5/104,At,2,At,,,FALSE,IDF,NA
IDFdk5,IDFdk5/110,At,1,At,,,FALSE,IDF,NA
IDFdk5,IDFdk5/111,At,2,At,,,FALSE,IDF,NA
IDFdk5,IDFdk5/101,Bl,3,Bl,,,FALSE,IDF,imputed
IDFdk5,IDFdk5/101,Ep,2,Ep,,,FALSE,IDF,NA
IDFdk5,IDFdk5/104,Ep,3,Ep,,,FALSE,IDF,NA
IDFdk5,IDFdk5/110,Ep,1,Ep,,,FALSE,IDF,NA
IDFdk5,IDFdk5/111,Ep,3,Ep,,,FALSE,IDF,NA
IDFdk5,IDFdk5/101,Fdi,1,Fd,,,FALSE,IDF,NA
IDFdk5,IDFdk5/102,Fdi,2,Fd,,,FALSE,IDF,NA
IDFdk5,IDFdk5/103,Fdi,1,Fd,,,FALSE,IDF,NA
IDFdk5,IDFdk5/104,Fdi,1,Fd,,,FALSE,IDF,NA
IDFdk5,IDFdk5/110,Fdi,2,Fd,,,FALSE,IDF,NA
IDFdk5,IDFdk5/101,Lw,3,Lw,,,TRUE,IDF,NA
IDFdk5,IDFdk5/104,Lw,3,Lw,,,TRUE,IDF,NA
IDFdk5,IDFdk5/110,Lw,3,Lw,,,TRUE,IDF,NA
IDFdk5,IDFdk5/103,Pli,3,Pl,,,FALSE,IDF,imputed
IDFdk5,IDFdk5/101,Pli,2,Pl,,,FALSE,IDF,NA
IDFdk5,IDFdk5/102,Pli,3,Pl,,,FALSE,IDF,NA
IDFdk5,IDFdk5/104,Pli,2,Pl,,,FALSE,IDF,NA
IDFdk5,IDFdk5/110,Pli,3,Pl,,,FALSE,IDF,NA
IDFdk5,IDFdk5/111,Pli,3,Pl,,,FALSE,IDF,NA
IDFdk5,IDFdk5/102,Pyi,4,Py,,,FALSE,IDF,NA
IDFdk5,IDFdk5/103,Pyi,4,Py,,,FALSE,IDF,NA
IDFdk5,IDFdk5/104,Pyi,4,Py,,,FALSE,IDF,NA
IDFdk5,IDFdk5/110,Sxw,1,Sx,,,FALSE,IDF,NA
IDFdk5,IDFdk5/111,Sxw,1,Sx,,,FALSE,IDF,NA
IDFdm1,IDFdm1/111,Act,2,Ac,,,FALSE,IDF,NA
IDFdm1,IDFdm1/112,Act,2,Ac,,,FALSE,IDF,NA
IDFdm1,IDFdm1/101,At,2,At,,,FALSE,IDF,NA
IDFdm1,IDFdm1/103,At,3,At,,,FALSE,IDF,NA
IDFdm1,IDFdm1/104,At,3,At,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110,At,3,At,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110.1,At,3,At,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110.2,At,3,At,,,FALSE,IDF,NA
IDFdm1,IDFdm1/111,At,2,At,,,FALSE,IDF,NA
IDFdm1,IDFdm1/112,At,2,At,,,FALSE,IDF,NA
IDFdm1,IDFdm1/112,Bl,4,Bl,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110,Cw,3,Cw,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110.1,Cw,3,Cw,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110.2,Cw,3,Cw,,,FALSE,IDF,NA
IDFdm1,IDFdm1/101,Ep,3,Ep,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110,Ep,2,Ep,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110.1,Ep,2,Ep,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110.2,Ep,2,Ep,,,FALSE,IDF,NA
IDFdm1,IDFdm1/111,Ep,2,Ep,,,FALSE,IDF,NA
IDFdm1,IDFdm1/112,Ep,2,Ep,,,FALSE,IDF,NA
IDFdm1,IDFdm1/101,Fdi,1,Fd,,,FALSE,IDF,NA
IDFdm1,IDFdm1/102,Fdi,2,Fd,,,FALSE,IDF,NA
IDFdm1,IDFdm1/103,Fdi,1,Fd,,,FALSE,IDF,NA
IDFdm1,IDFdm1/104,Fdi,1,Fd,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110,Fdi,1,Fd,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110.1,Fdi,1,Fd,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110.2,Fdi,1,Fd,,,FALSE,IDF,NA
IDFdm1,IDFdm1/111,Fdi,2,Fd,,,FALSE,IDF,NA
IDFdm1,IDFdm1/112,Fdi,5,Fd,,,FALSE,IDF,NA
IDFdm1,IDFdm1/101,Lw,1,Lw,,,FALSE,IDF,NA
IDFdm1,IDFdm1/103,Lw,3,Lw,,,FALSE,IDF,NA
IDFdm1,IDFdm1/104,Lw,2,Lw,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110,Lw,2,Lw,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110.1,Lw,2,Lw,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110.2,Lw,2,Lw,,,FALSE,IDF,NA
IDFdm1,IDFdm1/111,Lw,2,Lw,,,FALSE,IDF,NA
IDFdm1,IDFdm1/112,Lw,5,Lw,,,FALSE,IDF,NA
IDFdm1,IDFdm1/101,Pli,2,Pl,,,FALSE,IDF,NA
IDFdm1,IDFdm1/102,Pli,3,Pl,,,FALSE,IDF,NA
IDFdm1,IDFdm1/103,Pli,3,Pl,,,FALSE,IDF,NA
IDFdm1,IDFdm1/104,Pli,2,Pl,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110,Pli,2,Pl,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110.1,Pli,2,Pl,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110.2,Pli,2,Pl,,,FALSE,IDF,NA
IDFdm1,IDFdm1/111,Pli,2,Pl,,,FALSE,IDF,NA
IDFdm1,IDFdm1/112,Pli,3,Pl,,,FALSE,IDF,NA
IDFdm1,IDFdm1/101,Pyi,3,Py,,,FALSE,IDF,NA
IDFdm1,IDFdm1/102,Pyi,3,Py,,,FALSE,IDF,NA
IDFdm1,IDFdm1/103,Pyi,1,Py,,,FALSE,IDF,NA
IDFdm1,IDFdm1/104,Pyi,2,Py,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110,Pyi,5,Py,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110.1,Pyi,5,Py,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110.2,Pyi,5,Py,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110,Sxw,1,Sx,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110.1,Sxw,1,Sx,,,FALSE,IDF,NA
IDFdm1,IDFdm1/110.2,Sxw,1,Sx,,,FALSE,IDF,NA
IDFdm1,IDFdm1/111,Sxw,1,Sx,,,FALSE,IDF,NA
IDFdm1,IDFdm1/112,Sxw,1,Sx,,,FALSE,IDF,NA
IDFdm2,IDFdm2/111,Act,3,Ac,,,FALSE,IDF,NA
IDFdm2,IDFdm2/112,Act,2,Ac,,,FALSE,IDF,NA
IDFdm2,IDFdm2/112a,Act,2,Ac,,,FALSE,IDF,NA
IDFdm2,IDFdm2/112b,Act,2,Ac,,,FALSE,IDF,NA
IDFdm2,IDFdm2/101,At,3,At,,,FALSE,IDF,NA
IDFdm2,IDFdm2/102,At,5,At,,,FALSE,IDF,NA
IDFdm2,IDFdm2/103,At,5,At,,,FALSE,IDF,NA
IDFdm2,IDFdm2/104,At,5,At,,,FALSE,IDF,NA
IDFdm2,IDFdm2/110,At,2,At,,,FALSE,IDF,NA
IDFdm2,IDFdm2/111,At,2,At,,,FALSE,IDF,NA
IDFdm2,IDFdm2/112,At,2,At,,,FALSE,IDF,NA
IDFdm2,IDFdm2/112a,At,2,At,,,FALSE,IDF,NA
IDFdm2,IDFdm2/112b,At,2,At,,,FALSE,IDF,NA
IDFdm2,IDFdm2/101,Ep,2,Ep,,,FALSE,IDF,NA
IDFdm2,IDFdm2/103,Ep,5,Ep,,,FALSE,IDF,NA
IDFdm2,IDFdm2/104,Ep,5,Ep,,,FALSE,IDF,NA
IDFdm2,IDFdm2/110,Ep,3,Ep,,,FALSE,IDF,NA
IDFdm2,IDFdm2/111,Ep,2,Ep,,,FALSE,IDF,NA
IDFdm2,IDFdm2/112,Ep,3,Ep,,,FALSE,IDF,NA
IDFdm2,IDFdm2/112a,Ep,3,Ep,,,FALSE,IDF,NA
IDFdm2,IDFdm2/112b,Ep,3,Ep,,,FALSE,IDF,NA
IDFdm2,IDFdm2/101,Fdi,1,Fd,,,FALSE,IDF,NA
IDFdm2,IDFdm2/102,Fdi,2,Fd,,,FALSE,IDF,NA
IDFdm2,IDFdm2/103,Fdi,1,Fd,,,FALSE,IDF,NA
IDFdm2,IDFdm2/104,Fdi,1,Fd,,,FALSE,IDF,NA
IDFdm2,IDFdm2/110,Fdi,2,Fd,,,FALSE,IDF,NA
IDFdm2,IDFdm2/111,Fdi,2,Fd,,,FALSE,IDF,NA
IDFdm2,IDFdm2/101,Lw,2,Lw,,,FALSE,IDF,NA
IDFdm2,IDFdm2/103,Lw,3,Lw,,,FALSE,IDF,NA
IDFdm2,IDFdm2/104,Lw,2,Lw,,,FALSE,IDF,NA
IDFdm2,IDFdm2/110,Lw,2,Lw,,,FALSE,IDF,NA
IDFdm2,IDFdm2/111,Lw,2,Lw,,,FALSE,IDF,NA
IDFdm2,IDFdm2/101,Pli,2,Pl,,,FALSE,IDF,NA
IDFdm2,IDFdm2/104,Pli,3,Pl,,,FALSE,IDF,NA
IDFdm2,IDFdm2/110,Pli,3,Pl,,,FALSE,IDF,NA
IDFdm2,IDFdm2/111,Pli,3,Pl,,,FALSE,IDF,NA
IDFdm2,IDFdm2/101,Pyi,3,Py,,,FALSE,IDF,NA
IDFdm2,IDFdm2/102,Pyi,2,Py,,,FALSE,IDF,NA
IDFdm2,IDFdm2/103,Pyi,2,Py,,,FALSE,IDF,NA
IDFdm2,IDFdm2/104,Pyi,2,Py,,,FALSE,IDF,NA
IDFdm2,IDFdm2/103,Sx,2,Sx,,,FALSE,IDF,imputed
IDFdm2,IDFdm2/110,Sxw,2,Sx,,,FALSE,IDF,NA
